_id,co_mun,no_mun,ano,variavel,inf_categoria,inf_subcategoria,valor
23314,2706307,Palmeira dos Índios,2010,Frota,veículos,1.1.3. Caminhão,489
23315,2706307,Palmeira dos Índios,2010,Frota,veículos,1.1.4. Caminhão trator,25
23316,2706307,Palmeira dos Índios,2010,Frota,veículos,1.1.5. Caminhonete,936
23317,2706307,Palmeira dos Índios,2010,Frota,veículos,1.1.6. Camioneta,240
23318,2706307,Palmeira dos Índios,2010,Frota,veículos,1.1.7. Chassi plataforma,0
23319,2706307,Palmeira dos Índios,2010,Frota,veículos,1.1.8. Ciclomotor,0
23320,2706307,Palmeira dos Índios,2010,Frota,veículos,1.1.9. Micro-ônibus,115
23321,2706307,Palmeira dos Índios,2011,Frota,veículos,1. Veículo,14073
23322,2706307,Palmeira dos Índios,2011,Frota,veículos,1.1.1. Automóvel,5157
23323,2706307,Palmeira dos Índios,2011,Frota,veículos,1.1.10. Motocicleta,5765
23324,2706307,Palmeira dos Índios,2011,Frota,veículos,1.1.11. Motoneta,853
23325,2706307,Palmeira dos Índios,2011,Frota,veículos,1.1.12. Ônibus,41
23326,2706307,Palmeira dos Índios,2011,Frota,veículos,1.1.13. Quadriciclo,0
23327,2706307,Palmeira dos Índios,2011,Frota,veículos,1.1.14. Reboque,207
23328,2706307,Palmeira dos Índios,2011,Frota,veículos,1.1.15. Semi-reboque,66
23329,2706307,Palmeira dos Índios,2011,Frota,veículos,1.1.16. Sidecar,7
23330,2706307,Palmeira dos Índios,2011,Frota,veículos,1.1.17. Trator de esteira,0
23331,2706307,Palmeira dos Índios,2011,Frota,veículos,1.1.18. Trator de rodas,0
23332,2706307,Palmeira dos Índios,2011,Frota,veículos,1.1.19. Triciclo,0
23333,2706307,Palmeira dos Índios,2011,Frota,veículos,1.1.2. Bonde,0
23334,2706307,Palmeira dos Índios,2011,Frota,veículos,1.1.20. Utilitário,24
23335,2706307,Palmeira dos Índios,2011,Frota,veículos,1.1.21. Outros,0
23336,2706307,Palmeira dos Índios,2011,Frota,veículos,1.1.3. Caminhão,534
23337,2706307,Palmeira dos Índios,2011,Frota,veículos,1.1.4. Caminhão trator,28
23338,2706307,Palmeira dos Índios,2011,Frota,veículos,1.1.5. Caminhonete,1012
23339,2706307,Palmeira dos Índios,2011,Frota,veículos,1.1.6. Camioneta,246
23340,2706307,Palmeira dos Índios,2011,Frota,veículos,1.1.7. Chassi plataforma,0
23341,2706307,Palmeira dos Índios,2011,Frota,veículos,1.1.8. Ciclomotor,0
23342,2706307,Palmeira dos Índios,2011,Frota,veículos,1.1.9. Micro-ônibus,133
23343,2706307,Palmeira dos Índios,2012,Frota,veículos,1. Veículo,15717
23344,2706307,Palmeira dos Índios,2012,Frota,veículos,1.1.1. Automóvel,5707
23345,2706307,Palmeira dos Índios,2012,Frota,veículos,1.1.10. Motocicleta,6511
23346,2706307,Palmeira dos Índios,2012,Frota,veículos,1.1.11. Motoneta,952
23347,2706307,Palmeira dos Índios,2012,Frota,veículos,1.1.12. Ônibus,54
23348,2706307,Palmeira dos Índios,2012,Frota,veículos,1.1.13. Quadriciclo,0
23349,2706307,Palmeira dos Índios,2012,Frota,veículos,1.1.14. Reboque,237
23350,2706307,Palmeira dos Índios,2012,Frota,veículos,1.1.15. Semi-reboque,98
23351,2706307,Palmeira dos Índios,2012,Frota,veículos,1.1.16. Sidecar,7
23352,2706307,Palmeira dos Índios,2012,Frota,veículos,1.1.17. Trator de esteira,0
23353,2706307,Palmeira dos Índios,2012,Frota,veículos,1.1.18. Trator de rodas,0
23354,2706307,Palmeira dos Índios,2012,Frota,veículos,1.1.19. Triciclo,0
23355,2706307,Palmeira dos Índios,2012,Frota,veículos,1.1.2. Bonde,0
23356,2706307,Palmeira dos Índios,2012,Frota,veículos,1.1.20. Utilitário,28
23357,2706307,Palmeira dos Índios,2012,Frota,veículos,1.1.21. Outros,0
23358,2706307,Palmeira dos Índios,2012,Frota,veículos,1.1.3. Caminhão,561
23359,2706307,Palmeira dos Índios,2012,Frota,veículos,1.1.4. Caminhão trator,32
23360,2706307,Palmeira dos Índios,2012,Frota,veículos,1.1.5. Caminhonete,1126
23361,2706307,Palmeira dos Índios,2012,Frota,veículos,1.1.6. Camioneta,259
23362,2706307,Palmeira dos Índios,2012,Frota,veículos,1.1.7. Chassi plataforma,0
23363,2706307,Palmeira dos Índios,2012,Frota,veículos,1.1.8. Ciclomotor,0
23364,2706307,Palmeira dos Índios,2012,Frota,veículos,1.1.9. Micro-ônibus,145
23365,2706307,Palmeira dos Índios,2013,Frota,veículos,1. Veículo,17498
23366,2706307,Palmeira dos Índios,2013,Frota,veículos,1.1.1. Automóvel,6245
23367,2706307,Palmeira dos Índios,2013,Frota,veículos,1.1.10. Motocicleta,7319
23368,2706307,Palmeira dos Índios,2013,Frota,veículos,1.1.11. Motoneta,1114
23369,2706307,Palmeira dos Índios,2013,Frota,veículos,1.1.12. Ônibus,63
23370,2706307,Palmeira dos Índios,2013,Frota,veículos,1.1.13. Quadriciclo,0
23371,2706307,Palmeira dos Índios,2013,Frota,veículos,1.1.14. Reboque,258
23372,2706307,Palmeira dos Índios,2013,Frota,veículos,1.1.15. Semi-reboque,127
23373,2706307,Palmeira dos Índios,2013,Frota,veículos,1.1.16. Sidecar,7
23374,2706307,Palmeira dos Índios,2013,Frota,veículos,1.1.17. Trator de esteira,0
23375,2706307,Palmeira dos Índios,2013,Frota,veículos,1.1.18. Trator de rodas,1
23376,2706307,Palmeira dos Índios,2013,Frota,veículos,1.1.19. Triciclo,0
23377,2706307,Palmeira dos Índios,2013,Frota,veículos,1.1.2. Bonde,0
23378,2706307,Palmeira dos Índios,2013,Frota,veículos,1.1.20. Utilitário,40
23379,2706307,Palmeira dos Índios,2013,Frota,veículos,1.1.21. Outros,0
23380,2706307,Palmeira dos Índios,2013,Frota,veículos,1.1.3. Caminhão,593
23381,2706307,Palmeira dos Índios,2013,Frota,veículos,1.1.4. Caminhão trator,33
23382,2706307,Palmeira dos Índios,2013,Frota,veículos,1.1.5. Caminhonete,1236
23383,2706307,Palmeira dos Índios,2013,Frota,veículos,1.1.6. Camioneta,273
23384,2706307,Palmeira dos Índios,2013,Frota,veículos,1.1.7. Chassi plataforma,0
23385,2706307,Palmeira dos Índios,2013,Frota,veículos,1.1.8. Ciclomotor,1
23386,2706307,Palmeira dos Índios,2013,Frota,veículos,1.1.9. Micro-ônibus,188
23387,2706307,Palmeira dos Índios,2014,Frota,veículos,1. Veículo,19358
23388,2706307,Palmeira dos Índios,2014,Frota,veículos,1.1.1. Automóvel,6719
23389,2706307,Palmeira dos Índios,2014,Frota,veículos,1.1.10. Motocicleta,8298
23390,2706307,Palmeira dos Índios,2014,Frota,veículos,1.1.11. Motoneta,1244
23391,2706307,Palmeira dos Índios,2014,Frota,veículos,1.1.12. Ônibus,69
23392,2706307,Palmeira dos Índios,2014,Frota,veículos,1.1.13. Quadriciclo,0
23393,2706307,Palmeira dos Índios,2014,Frota,veículos,1.1.14. Reboque,286
23394,2706307,Palmeira dos Índios,2014,Frota,veículos,1.1.15. Semi-reboque,151
23395,2706307,Palmeira dos Índios,2014,Frota,veículos,1.1.16. Sidecar,7
23396,2706307,Palmeira dos Índios,2014,Frota,veículos,1.1.17. Trator de esteira,0
23397,2706307,Palmeira dos Índios,2014,Frota,veículos,1.1.18. Trator de rodas,1
23398,2706307,Palmeira dos Índios,2014,Frota,veículos,1.1.19. Triciclo,1
23399,2706307,Palmeira dos Índios,2014,Frota,veículos,1.1.2. Bonde,0
23400,2706307,Palmeira dos Índios,2014,Frota,veículos,1.1.20. Utilitário,57
23401,2706307,Palmeira dos Índios,2014,Frota,veículos,1.1.21. Outros,0
23402,2706307,Palmeira dos Índios,2014,Frota,veículos,1.1.3. Caminhão,606
23403,2706307,Palmeira dos Índios,2014,Frota,veículos,1.1.4. Caminhão trator,32
23404,2706307,Palmeira dos Índios,2014,Frota,veículos,1.1.5. Caminhonete,1375
23405,2706307,Palmeira dos Índios,2014,Frota,veículos,1.1.6. Camioneta,297
23406,2706307,Palmeira dos Índios,2014,Frota,veículos,1.1.7. Chassi plataforma,0
23407,2706307,Palmeira dos Índios,2014,Frota,veículos,1.1.8. Ciclomotor,1
23408,2706307,Palmeira dos Índios,2014,Frota,veículos,1.1.9. Micro-ônibus,214
23409,2706307,Palmeira dos Índios,2015,Frota,veículos,1. Veículo,20751
23410,2706307,Palmeira dos Índios,2015,Frota,veículos,1.1.1. Automóvel,7141
23411,2706307,Palmeira dos Índios,2015,Frota,veículos,1.1.10. Motocicleta,8983
23412,2706307,Palmeira dos Índios,2015,Frota,veículos,1.1.11. Motoneta,1355
23413,2706307,Palmeira dos Índios,2015,Frota,veículos,1.1.12. Ônibus,69
23414,2706307,Palmeira dos Índios,2015,Frota,veículos,1.1.13. Quadriciclo,0
23415,2706307,Palmeira dos Índios,2015,Frota,veículos,1.1.14. Reboque,302
23416,2706307,Palmeira dos Índios,2015,Frota,veículos,1.1.15. Semi-reboque,169
23417,2706307,Palmeira dos Índios,2015,Frota,veículos,1.1.16. Sidecar,7
23418,2706307,Palmeira dos Índios,2015,Frota,veículos,1.1.17. Trator de esteira,0
23419,2706307,Palmeira dos Índios,2015,Frota,veículos,1.1.18. Trator de rodas,1
23420,2706307,Palmeira dos Índios,2015,Frota,veículos,1.1.19. Triciclo,1
23421,2706307,Palmeira dos Índios,2015,Frota,veículos,1.1.2. Bonde,0
23422,2706307,Palmeira dos Índios,2015,Frota,veículos,1.1.20. Utilitário,59
23423,2706307,Palmeira dos Índios,2015,Frota,veículos,1.1.21. Outros,0
23424,2706307,Palmeira dos Índios,2015,Frota,veículos,1.1.3. Caminhão,606
23425,2706307,Palmeira dos Índios,2015,Frota,veículos,1.1.4. Caminhão trator,40
23426,2706307,Palmeira dos Índios,2015,Frota,veículos,1.1.5. Caminhonete,1431
23427,2706307,Palmeira dos Índios,2015,Frota,veículos,1.1.6. Camioneta,312
23428,2706307,Palmeira dos Índios,2015,Frota,veículos,1.1.7. Chassi plataforma,0
23429,2706307,Palmeira dos Índios,2015,Frota,veículos,1.1.8. Ciclomotor,32
23430,2706307,Palmeira dos Índios,2015,Frota,veículos,1.1.9. Micro-ônibus,243
23431,2706307,Palmeira dos Índios,2016,Frota,veículos,1. Veículo,22007
23432,2706307,Palmeira dos Índios,2016,Frota,veículos,1.1.1. Automóvel,7500
23433,2706307,Palmeira dos Índios,2016,Frota,veículos,1.1.10. Motocicleta,9597
23434,2706307,Palmeira dos Índios,2016,Frota,veículos,1.1.11. Motoneta,1454
23435,2706307,Palmeira dos Índios,2016,Frota,veículos,1.1.12. Ônibus,70
23436,2706307,Palmeira dos Índios,2016,Frota,veículos,1.1.13. Quadriciclo,0
23437,2706307,Palmeira dos Índios,2016,Frota,veículos,1.1.14. Reboque,322
23438,2706307,Palmeira dos Índios,2016,Frota,veículos,1.1.15. Semi-reboque,202
23439,2706307,Palmeira dos Índios,2016,Frota,veículos,1.1.16. Sidecar,7
23440,2706307,Palmeira dos Índios,2016,Frota,veículos,1.1.17. Trator de esteira,0
23441,2706307,Palmeira dos Índios,2016,Frota,veículos,1.1.18. Trator de rodas,1
23442,2706307,Palmeira dos Índios,2016,Frota,veículos,1.1.19. Triciclo,2
23443,2706307,Palmeira dos Índios,2016,Frota,veículos,1.1.2. Bonde,0
23444,2706307,Palmeira dos Índios,2016,Frota,veículos,1.1.20. Utilitário,60
23445,2706307,Palmeira dos Índios,2016,Frota,veículos,1.1.21. Outros,0
23446,2706307,Palmeira dos Índios,2016,Frota,veículos,1.1.3. Caminhão,623
23447,2706307,Palmeira dos Índios,2016,Frota,veículos,1.1.4. Caminhão trator,39
23448,2706307,Palmeira dos Índios,2016,Frota,veículos,1.1.5. Caminhonete,1479
23449,2706307,Palmeira dos Índios,2016,Frota,veículos,1.1.6. Camioneta,345
23450,2706307,Palmeira dos Índios,2016,Frota,veículos,1.1.7. Chassi plataforma,0
23451,2706307,Palmeira dos Índios,2016,Frota,veículos,1.1.8. Ciclomotor,33
23452,2706307,Palmeira dos Índios,2016,Frota,veículos,1.1.9. Micro-ônibus,273
23453,2706307,Palmeira dos Índios,2017,Frota,veículos,1. Veículo,23048
23454,2706307,Palmeira dos Índios,2017,Frota,veículos,1.1.1. Automóvel,7888
23455,2706307,Palmeira dos Índios,2017,Frota,veículos,1.1.10. Motocicleta,9978
23456,2706307,Palmeira dos Índios,2017,Frota,veículos,1.1.11. Motoneta,1522
23457,2706307,Palmeira dos Índios,2017,Frota,veículos,1.1.12. Ônibus,75
23458,2706307,Palmeira dos Índios,2017,Frota,veículos,1.1.13. Quadriciclo,0
23459,2706307,Palmeira dos Índios,2017,Frota,veículos,1.1.14. Reboque,353
23460,2706307,Palmeira dos Índios,2017,Frota,veículos,1.1.15. Semi-reboque,217
23461,2706307,Palmeira dos Índios,2017,Frota,veículos,1.1.16. Sidecar,7
23462,2706307,Palmeira dos Índios,2017,Frota,veículos,1.1.17. Trator de esteira,0
23463,2706307,Palmeira dos Índios,2017,Frota,veículos,1.1.18. Trator de rodas,1
23464,2706307,Palmeira dos Índios,2017,Frota,veículos,1.1.19. Triciclo,2
23465,2706307,Palmeira dos Índios,2017,Frota,veículos,1.1.2. Bonde,0
23466,2706307,Palmeira dos Índios,2017,Frota,veículos,1.1.20. Utilitário,63
23467,2706307,Palmeira dos Índios,2017,Frota,veículos,1.1.21. Outros,0
23468,2706307,Palmeira dos Índios,2017,Frota,veículos,1.1.3. Caminhão,646
23469,2706307,Palmeira dos Índios,2017,Frota,veículos,1.1.4. Caminhão trator,40
23470,2706307,Palmeira dos Índios,2017,Frota,veículos,1.1.5. Caminhonete,1565
23471,2706307,Palmeira dos Índios,2017,Frota,veículos,1.1.6. Camioneta,360
23472,2706307,Palmeira dos Índios,2017,Frota,veículos,1.1.7. Chassi plataforma,0
23473,2706307,Palmeira dos Índios,2017,Frota,veículos,1.1.8. Ciclomotor,36
23474,2706307,Palmeira dos Índios,2017,Frota,veículos,1.1.9. Micro-ônibus,295
23475,2706307,Palmeira dos Índios,2018,Frota,veículos,1. Veículo,24137
23476,2706307,Palmeira dos Índios,2018,Frota,veículos,1.1.1. Automóvel,8263
23477,2706307,Palmeira dos Índios,2018,Frota,veículos,1.1.10. Motocicleta,10449
23478,2706307,Palmeira dos Índios,2018,Frota,veículos,1.1.11. Motoneta,1594
23479,2706307,Palmeira dos Índios,2018,Frota,veículos,1.1.12. Ônibus,82
23480,2706307,Palmeira dos Índios,2018,Frota,veículos,1.1.13. Quadriciclo,0
23481,2706307,Palmeira dos Índios,2018,Frota,veículos,1.1.14. Reboque,388
23482,2706307,Palmeira dos Índios,2018,Frota,veículos,1.1.15. Semi-reboque,219
23483,2706307,Palmeira dos Índios,2018,Frota,veículos,1.1.16. Sidecar,7
23484,2706307,Palmeira dos Índios,2018,Frota,veículos,1.1.17. Trator de esteira,0
23485,2706307,Palmeira dos Índios,2018,Frota,veículos,1.1.18. Trator de rodas,1
23486,2706307,Palmeira dos Índios,2018,Frota,veículos,1.1.19. Triciclo,1
23487,2706307,Palmeira dos Índios,2018,Frota,veículos,1.1.2. Bonde,0
23488,2706307,Palmeira dos Índios,2018,Frota,veículos,1.1.20. Utilitário,73
23489,2706307,Palmeira dos Índios,2018,Frota,veículos,1.1.21. Outros,0
23490,2706307,Palmeira dos Índios,2018,Frota,veículos,1.1.3. Caminhão,655
23491,2706307,Palmeira dos Índios,2018,Frota,veículos,1.1.4. Caminhão trator,43
23492,2706307,Palmeira dos Índios,2018,Frota,veículos,1.1.5. Caminhonete,1625
23493,2706307,Palmeira dos Índios,2018,Frota,veículos,1.1.6. Camioneta,387
23494,2706307,Palmeira dos Índios,2018,Frota,veículos,1.1.7. Chassi plataforma,0
23495,2706307,Palmeira dos Índios,2018,Frota,veículos,1.1.8. Ciclomotor,37
23496,2706307,Palmeira dos Índios,2018,Frota,veículos,1.1.9. Micro-ônibus,313
23497,2706307,Palmeira dos Índios,2019,Frota,veículos,1. Veículo,25278
23498,2706307,Palmeira dos Índios,2019,Frota,veículos,1.1.1. Automóvel,8655
23499,2706307,Palmeira dos Índios,2019,Frota,veículos,1.1.10. Motocicleta,10958
23500,2706307,Palmeira dos Índios,2019,Frota,veículos,1.1.11. Motoneta,1657
23501,2706307,Palmeira dos Índios,2019,Frota,veículos,1.1.12. Ônibus,92
23502,2706307,Palmeira dos Índios,2019,Frota,veículos,1.1.13. Quadriciclo,0
23503,2706307,Palmeira dos Índios,2019,Frota,veículos,1.1.14. Reboque,421
23504,2706307,Palmeira dos Índios,2019,Frota,veículos,1.1.15. Semi-reboque,224
23505,2706307,Palmeira dos Índios,2019,Frota,veículos,1.1.16. Sidecar,7
23506,2706307,Palmeira dos Índios,2019,Frota,veículos,1.1.17. Trator de esteira,0
23507,2706307,Palmeira dos Índios,2019,Frota,veículos,1.1.18. Trator de rodas,1
23508,2706307,Palmeira dos Índios,2019,Frota,veículos,1.1.19. Triciclo,1
23509,2706307,Palmeira dos Índios,2019,Frota,veículos,1.1.2. Bonde,0
23510,2706307,Palmeira dos Índios,2019,Frota,veículos,1.1.20. Utilitário,82
23511,2706307,Palmeira dos Índios,2019,Frota,veículos,1.1.21. Outros,0
23512,2706307,Palmeira dos Índios,2019,Frota,veículos,1.1.3. Caminhão,658
23513,2706307,Palmeira dos Índios,2019,Frota,veículos,1.1.4. Caminhão trator,46
23514,2706307,Palmeira dos Índios,2019,Frota,veículos,1.1.5. Caminhonete,1689
23515,2706307,Palmeira dos Índios,2019,Frota,veículos,1.1.6. Camioneta,410
23516,2706307,Palmeira dos Índios,2019,Frota,veículos,1.1.7. Chassi plataforma,0
23517,2706307,Palmeira dos Índios,2019,Frota,veículos,1.1.8. Ciclomotor,51
23518,2706307,Palmeira dos Índios,2019,Frota,veículos,1.1.9. Micro-ônibus,326
23519,2706307,Palmeira dos Índios,2020,Frota,veículos,1. Veículo,25999
23520,2706307,Palmeira dos Índios,2020,Frota,veículos,1.1.1. Automóvel,8942
23521,2706307,Palmeira dos Índios,2020,Frota,veículos,1.1.10. Motocicleta,11249
23522,2706307,Palmeira dos Índios,2020,Frota,veículos,1.1.11. Motoneta,1700
23523,2706307,Palmeira dos Índios,2020,Frota,veículos,1.1.12. Ônibus,91
23524,2706307,Palmeira dos Índios,2020,Frota,veículos,1.1.13. Quadriciclo,0
23525,2706307,Palmeira dos Índios,2020,Frota,veículos,1.1.14. Reboque,442
23526,2706307,Palmeira dos Índios,2020,Frota,veículos,1.1.15. Semi-reboque,231
23527,2706307,Palmeira dos Índios,2020,Frota,veículos,1.1.16. Sidecar,7
23528,2706307,Palmeira dos Índios,2020,Frota,veículos,1.1.17. Trator de esteira,0
23529,2706307,Palmeira dos Índios,2020,Frota,veículos,1.1.18. Trator de rodas,1
23530,2706307,Palmeira dos Índios,2020,Frota,veículos,1.1.19. Triciclo,1
23531,2706307,Palmeira dos Índios,2020,Frota,veículos,1.1.2. Bonde,0
23532,2706307,Palmeira dos Índios,2020,Frota,veículos,1.1.20. Utilitário,93
23533,2706307,Palmeira dos Índios,2020,Frota,veículos,1.1.21. Outros,0
23534,2706307,Palmeira dos Índios,2020,Frota,veículos,1.1.3. Caminhão,658
23535,2706307,Palmeira dos Índios,2020,Frota,veículos,1.1.4. Caminhão trator,49
23536,2706307,Palmeira dos Índios,2020,Frota,veículos,1.1.5. Caminhonete,1720
23537,2706307,Palmeira dos Índios,2020,Frota,veículos,1.1.6. Camioneta,441
23538,2706307,Palmeira dos Índios,2020,Frota,veículos,1.1.7. Chassi plataforma,0
23539,2706307,Palmeira dos Índios,2020,Frota,veículos,1.1.8. Ciclomotor,52
23540,2706307,Palmeira dos Índios,2020,Frota,veículos,1.1.9. Micro-ônibus,322
23541,2706307,Palmeira dos Índios,2021,Frota,veículos,1. Veículo,27328
23542,2706307,Palmeira dos Índios,2021,Frota,veículos,1.1.1. Automóvel,9407
23543,2706307,Palmeira dos Índios,2021,Frota,veículos,1.1.10. Motocicleta,11792
23544,2706307,Palmeira dos Índios,2021,Frota,veículos,1.1.11. Motoneta,1776
23545,2706307,Palmeira dos Índios,2021,Frota,veículos,1.1.12. Ônibus,83
23546,2706307,Palmeira dos Índios,2021,Frota,veículos,1.1.13. Quadriciclo,0
23547,2706307,Palmeira dos Índios,2021,Frota,veículos,1.1.14. Reboque,486
23548,2706307,Palmeira dos Índios,2021,Frota,veículos,1.1.15. Semi-reboque,232
23549,2706307,Palmeira dos Índios,2021,Frota,veículos,1.1.16. Sidecar,7
23550,2706307,Palmeira dos Índios,2021,Frota,veículos,1.1.17. Trator de esteira,0
23551,2706307,Palmeira dos Índios,2021,Frota,veículos,1.1.18. Trator de rodas,1
23552,2706307,Palmeira dos Índios,2021,Frota,veículos,1.1.19. Triciclo,1
23553,2706307,Palmeira dos Índios,2021,Frota,veículos,1.1.2. Bonde,0
23554,2706307,Palmeira dos Índios,2021,Frota,veículos,1.1.20. Utilitário,132
23555,2706307,Palmeira dos Índios,2021,Frota,veículos,1.1.21. Outros,0
23556,2706307,Palmeira dos Índios,2021,Frota,veículos,1.1.3. Caminhão,679
23557,2706307,Palmeira dos Índios,2021,Frota,veículos,1.1.4. Caminhão trator,53
23558,2706307,Palmeira dos Índios,2021,Frota,veículos,1.1.5. Caminhonete,1815
23559,2706307,Palmeira dos Índios,2021,Frota,veículos,1.1.6. Camioneta,471
23560,2706307,Palmeira dos Índios,2021,Frota,veículos,1.1.7. Chassi plataforma,0
23561,2706307,Palmeira dos Índios,2021,Frota,veículos,1.1.8. Ciclomotor,64
23562,2706307,Palmeira dos Índios,2021,Frota,veículos,1.1.9. Micro-ônibus,329
23563,2706307,Palmeira dos Índios,2022,Frota,veículos,1. Veículo,28556
23564,2706307,Palmeira dos Índios,2022,Frota,veículos,1.1.1. Automóvel,9653
23565,2706307,Palmeira dos Índios,2022,Frota,veículos,1.1.10. Motocicleta,12426
23566,2706307,Palmeira dos Índios,2022,Frota,veículos,1.1.11. Motoneta,1835
23567,2706307,Palmeira dos Índios,2022,Frota,veículos,1.1.12. Ônibus,88
23568,2706307,Palmeira dos Índios,2022,Frota,veículos,1.1.13. Quadriciclo,0
23569,2706307,Palmeira dos Índios,2022,Frota,veículos,1.1.14. Reboque,517
23570,2706307,Palmeira dos Índios,2022,Frota,veículos,1.1.15. Semi-reboque,245
23571,2706307,Palmeira dos Índios,2022,Frota,veículos,1.1.16. Sidecar,7
23572,2706307,Palmeira dos Índios,2022,Frota,veículos,1.1.17. Trator de esteira,0
23573,2706307,Palmeira dos Índios,2022,Frota,veículos,1.1.18. Trator de rodas,1
23574,2706307,Palmeira dos Índios,2022,Frota,veículos,1.1.19. Triciclo,1
23575,2706307,Palmeira dos Índios,2022,Frota,veículos,1.1.2. Bonde,0
23576,2706307,Palmeira dos Índios,2022,Frota,veículos,1.1.20. Utilitário,152
23577,2706307,Palmeira dos Índios,2022,Frota,veículos,1.1.21. Outros,2
23578,2706307,Palmeira dos Índios,2022,Frota,veículos,1.1.3. Caminhão,707
23579,2706307,Palmeira dos Índios,2022,Frota,veículos,1.1.4. Caminhão trator,54
23580,2706307,Palmeira dos Índios,2022,Frota,veículos,1.1.5. Caminhonete,1934
23581,2706307,Palmeira dos Índios,2022,Frota,veículos,1.1.6. Camioneta,522
23582,2706307,Palmeira dos Índios,2022,Frota,veículos,1.1.7. Chassi plataforma,0
23583,2706307,Palmeira dos Índios,2022,Frota,veículos,1.1.8. Ciclomotor,68
23584,2706307,Palmeira dos Índios,2022,Frota,veículos,1.1.9. Micro-ônibus,344
23585,2706406,Pão de Açúcar,2006,Frota,veículos,1. Veículo,659
23586,2706406,Pão de Açúcar,2006,Frota,veículos,1.1.1. Automóvel,195
23587,2706406,Pão de Açúcar,2006,Frota,veículos,1.1.10. Motocicleta,285
23588,2706406,Pão de Açúcar,2006,Frota,veículos,1.1.11. Motoneta,46
23589,2706406,Pão de Açúcar,2006,Frota,veículos,1.1.12. Ônibus,4
23590,2706406,Pão de Açúcar,2006,Frota,veículos,1.1.13. Quadriciclo,0
23591,2706406,Pão de Açúcar,2006,Frota,veículos,1.1.14. Reboque,5
23592,2706406,Pão de Açúcar,2006,Frota,veículos,1.1.15. Semi-reboque,0
23593,2706406,Pão de Açúcar,2006,Frota,veículos,1.1.16. Sidecar,0
23594,2706406,Pão de Açúcar,2006,Frota,veículos,1.1.17. Trator de esteira,0
23595,2706406,Pão de Açúcar,2006,Frota,veículos,1.1.18. Trator de rodas,0
23596,2706406,Pão de Açúcar,2006,Frota,veículos,1.1.19. Triciclo,0
23597,2706406,Pão de Açúcar,2006,Frota,veículos,1.1.2. Bonde,0
23598,2706406,Pão de Açúcar,2006,Frota,veículos,1.1.20. Utilitário,0
23599,2706406,Pão de Açúcar,2006,Frota,veículos,1.1.21. Outros,0
23600,2706406,Pão de Açúcar,2006,Frota,veículos,1.1.3. Caminhão,41
23601,2706406,Pão de Açúcar,2006,Frota,veículos,1.1.4. Caminhão trator,0
23602,2706406,Pão de Açúcar,2006,Frota,veículos,1.1.5. Caminhonete,39
23603,2706406,Pão de Açúcar,2006,Frota,veículos,1.1.6. Camioneta,38
23604,2706406,Pão de Açúcar,2006,Frota,veículos,1.1.7. Chassi plataforma,0
23605,2706406,Pão de Açúcar,2006,Frota,veículos,1.1.8. Ciclomotor,0
23606,2706406,Pão de Açúcar,2006,Frota,veículos,1.1.9. Micro-ônibus,6
23607,2706406,Pão de Açúcar,2007,Frota,veículos,1. Veículo,751
23608,2706406,Pão de Açúcar,2007,Frota,veículos,1.1.1. Automóvel,212
23609,2706406,Pão de Açúcar,2007,Frota,veículos,1.1.10. Motocicleta,335
23610,2706406,Pão de Açúcar,2007,Frota,veículos,1.1.11. Motoneta,53
23611,2706406,Pão de Açúcar,2007,Frota,veículos,1.1.12. Ônibus,4
23612,2706406,Pão de Açúcar,2007,Frota,veículos,1.1.13. Quadriciclo,0
23613,2706406,Pão de Açúcar,2007,Frota,veículos,1.1.14. Reboque,5
23614,2706406,Pão de Açúcar,2007,Frota,veículos,1.1.15. Semi-reboque,0
23615,2706406,Pão de Açúcar,2007,Frota,veículos,1.1.16. Sidecar,0
23616,2706406,Pão de Açúcar,2007,Frota,veículos,1.1.17. Trator de esteira,0
23617,2706406,Pão de Açúcar,2007,Frota,veículos,1.1.18. Trator de rodas,0
23618,2706406,Pão de Açúcar,2007,Frota,veículos,1.1.19. Triciclo,0
23619,2706406,Pão de Açúcar,2007,Frota,veículos,1.1.2. Bonde,0
23620,2706406,Pão de Açúcar,2007,Frota,veículos,1.1.20. Utilitário,1
23621,2706406,Pão de Açúcar,2007,Frota,veículos,1.1.21. Outros,0
23622,2706406,Pão de Açúcar,2007,Frota,veículos,1.1.3. Caminhão,43
23623,2706406,Pão de Açúcar,2007,Frota,veículos,1.1.4. Caminhão trator,0
23624,2706406,Pão de Açúcar,2007,Frota,veículos,1.1.5. Caminhonete,63
23625,2706406,Pão de Açúcar,2007,Frota,veículos,1.1.6. Camioneta,24
23626,2706406,Pão de Açúcar,2007,Frota,veículos,1.1.7. Chassi plataforma,0
23627,2706406,Pão de Açúcar,2007,Frota,veículos,1.1.8. Ciclomotor,0
23628,2706406,Pão de Açúcar,2007,Frota,veículos,1.1.9. Micro-ônibus,11
23629,2706406,Pão de Açúcar,2009,Frota,veículos,1. Veículo,1059
23630,2706406,Pão de Açúcar,2009,Frota,veículos,1.1.1. Automóvel,291
23631,2706406,Pão de Açúcar,2009,Frota,veículos,1.1.10. Motocicleta,491
23632,2706406,Pão de Açúcar,2009,Frota,veículos,1.1.11. Motoneta,85
23633,2706406,Pão de Açúcar,2009,Frota,veículos,1.1.12. Ônibus,5
