_id,co_mun,no_mun,ano,variavel,produto_tipo,produto_variavel,valor
29087,2707503,Porto Real do Colégio,2018.0,Aquicultura,"Tambacu, tambatinga",Valor da produção (Mil Reais),0
29088,2707503,Porto Real do Colégio,2018.0,Aquicultura,"Tambacu, tambatinga (Quilogramas)",Produção da aquicultura,0
29089,2707503,Porto Real do Colégio,2018.0,Aquicultura,Tambaqui,Valor da produção (Mil Reais),450
29090,2707503,Porto Real do Colégio,2018.0,Aquicultura,Tambaqui (Quilogramas),Produção da aquicultura,75000
29091,2707503,Porto Real do Colégio,2018.0,Aquicultura,Tilápia,Valor da produção (Mil Reais),225
29092,2707503,Porto Real do Colégio,2018.0,Aquicultura,Tilápia (Quilogramas),Produção da aquicultura,45000
29093,2707503,Porto Real do Colégio,2018.0,Aquicultura,Total,Produção da aquicultura,..
29094,2707503,Porto Real do Colégio,2018.0,Aquicultura,Total,Valor da produção (Mil Reais),1267
29095,2707503,Porto Real do Colégio,2018.0,Aquicultura,Traíra e trairão,Valor da produção (Mil Reais),0
29096,2707503,Porto Real do Colégio,2018.0,Aquicultura,Traíra e trairão (Quilogramas),Produção da aquicultura,0
29097,2707503,Porto Real do Colégio,2018.0,Aquicultura,Truta,Valor da produção (Mil Reais),0
29098,2707503,Porto Real do Colégio,2018.0,Aquicultura,Truta (Quilogramas),Produção da aquicultura,0
29099,2707503,Porto Real do Colégio,2018.0,Aquicultura,Tucunaré,Valor da produção (Mil Reais),0
29100,2707503,Porto Real do Colégio,2018.0,Aquicultura,Tucunaré (Quilogramas),Produção da aquicultura,0
29101,2707503,Porto Real do Colégio,2019.0,Aquicultura,Alevinos,Valor da produção (Mil Reais),560
29102,2707503,Porto Real do Colégio,2019.0,Aquicultura,Alevinos (Milheiros),Produção da aquicultura,4000
29103,2707503,Porto Real do Colégio,2019.0,Aquicultura,Camarão,Valor da produção (Mil Reais),0
29104,2707503,Porto Real do Colégio,2019.0,Aquicultura,Camarão (Quilogramas),Produção da aquicultura,0
29105,2707503,Porto Real do Colégio,2019.0,Aquicultura,Carpa,Valor da produção (Mil Reais),0
29106,2707503,Porto Real do Colégio,2019.0,Aquicultura,Carpa (Quilogramas),Produção da aquicultura,0
29107,2707503,Porto Real do Colégio,2019.0,Aquicultura,"Curimatã, curimbatá",Valor da produção (Mil Reais),99
29108,2707503,Porto Real do Colégio,2019.0,Aquicultura,"Curimatã, curimbatá (Quilogramas)",Produção da aquicultura,11000
29109,2707503,Porto Real do Colégio,2019.0,Aquicultura,Dourado,Valor da produção (Mil Reais),0
29110,2707503,Porto Real do Colégio,2019.0,Aquicultura,Dourado (Quilogramas),Produção da aquicultura,0
29111,2707503,Porto Real do Colégio,2019.0,Aquicultura,"Jatuarana, piabanha e piracanjuba",Valor da produção (Mil Reais),0
29112,2707503,Porto Real do Colégio,2019.0,Aquicultura,"Jatuarana, piabanha e piracanjuba (Quilogramas)",Produção da aquicultura,0
29113,2707503,Porto Real do Colégio,2019.0,Aquicultura,Lambari,Valor da produção (Mil Reais),0
29114,2707503,Porto Real do Colégio,2019.0,Aquicultura,Lambari (Quilogramas),Produção da aquicultura,0
29115,2707503,Porto Real do Colégio,2019.0,Aquicultura,Larvas e pós-larvas de camarão,Valor da produção (Mil Reais),0
29116,2707503,Porto Real do Colégio,2019.0,Aquicultura,Larvas e pós-larvas de camarão (Milheiros),Produção da aquicultura,0
29117,2707503,Porto Real do Colégio,2019.0,Aquicultura,Matrinxã,Valor da produção (Mil Reais),0
29118,2707503,Porto Real do Colégio,2019.0,Aquicultura,Matrinxã (Quilogramas),Produção da aquicultura,0
29119,2707503,Porto Real do Colégio,2019.0,Aquicultura,"Ostras, vieiras e mexilhões",Valor da produção (Mil Reais),0
29120,2707503,Porto Real do Colégio,2019.0,Aquicultura,"Ostras, vieiras e mexilhões (Quilogramas)",Produção da aquicultura,0
29121,2707503,Porto Real do Colégio,2019.0,Aquicultura,Outros peixes,Valor da produção (Mil Reais),0
29122,2707503,Porto Real do Colégio,2019.0,Aquicultura,Outros peixes (Quilogramas),Produção da aquicultura,0
29123,2707503,Porto Real do Colégio,2019.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc)",Valor da produção (Mil Reais),0
29124,2707503,Porto Real do Colégio,2019.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc) (Nenhuma)",Produção da aquicultura,0
29125,2707503,Porto Real do Colégio,2019.0,Aquicultura,Pacu e patinga,Valor da produção (Mil Reais),0
29126,2707503,Porto Real do Colégio,2019.0,Aquicultura,Pacu e patinga (Quilogramas),Produção da aquicultura,0
29127,2707503,Porto Real do Colégio,2019.0,Aquicultura,"Piau, piapara, piauçu, piava",Valor da produção (Mil Reais),0
29128,2707503,Porto Real do Colégio,2019.0,Aquicultura,"Piau, piapara, piauçu, piava (Quilogramas)",Produção da aquicultura,0
29129,2707503,Porto Real do Colégio,2019.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim",Valor da produção (Mil Reais),0
29130,2707503,Porto Real do Colégio,2019.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim (Quilogramas)",Produção da aquicultura,0
29131,2707503,Porto Real do Colégio,2019.0,Aquicultura,Pirapitinga,Valor da produção (Mil Reais),0
29132,2707503,Porto Real do Colégio,2019.0,Aquicultura,Pirapitinga (Quilogramas),Produção da aquicultura,0
29133,2707503,Porto Real do Colégio,2019.0,Aquicultura,Pirarucu,Valor da produção (Mil Reais),0
29134,2707503,Porto Real do Colégio,2019.0,Aquicultura,Pirarucu (Quilogramas),Produção da aquicultura,0
29135,2707503,Porto Real do Colégio,2019.0,Aquicultura,Sementes de moluscos,Valor da produção (Mil Reais),0
29136,2707503,Porto Real do Colégio,2019.0,Aquicultura,Sementes de moluscos (Milheiros),Produção da aquicultura,0
29137,2707503,Porto Real do Colégio,2019.0,Aquicultura,"Tambacu, tambatinga",Valor da produção (Mil Reais),0
29138,2707503,Porto Real do Colégio,2019.0,Aquicultura,"Tambacu, tambatinga (Quilogramas)",Produção da aquicultura,0
29139,2707503,Porto Real do Colégio,2019.0,Aquicultura,Tambaqui,Valor da produção (Mil Reais),595
29140,2707503,Porto Real do Colégio,2019.0,Aquicultura,Tambaqui (Quilogramas),Produção da aquicultura,85000
29141,2707503,Porto Real do Colégio,2019.0,Aquicultura,Tilápia,Valor da produção (Mil Reais),318
29142,2707503,Porto Real do Colégio,2019.0,Aquicultura,Tilápia (Quilogramas),Produção da aquicultura,53000
29143,2707503,Porto Real do Colégio,2019.0,Aquicultura,Total,Produção da aquicultura,..
29144,2707503,Porto Real do Colégio,2019.0,Aquicultura,Total,Valor da produção (Mil Reais),1572
29145,2707503,Porto Real do Colégio,2019.0,Aquicultura,Traíra e trairão,Valor da produção (Mil Reais),0
29146,2707503,Porto Real do Colégio,2019.0,Aquicultura,Traíra e trairão (Quilogramas),Produção da aquicultura,0
29147,2707503,Porto Real do Colégio,2019.0,Aquicultura,Truta,Valor da produção (Mil Reais),0
29148,2707503,Porto Real do Colégio,2019.0,Aquicultura,Truta (Quilogramas),Produção da aquicultura,0
29149,2707503,Porto Real do Colégio,2019.0,Aquicultura,Tucunaré,Valor da produção (Mil Reais),0
29150,2707503,Porto Real do Colégio,2019.0,Aquicultura,Tucunaré (Quilogramas),Produção da aquicultura,0
29151,2707503,Porto Real do Colégio,2020.0,Aquicultura,Alevinos,Valor da produção (Mil Reais),25
29152,2707503,Porto Real do Colégio,2020.0,Aquicultura,Alevinos (Milheiros),Produção da aquicultura,165
29153,2707503,Porto Real do Colégio,2020.0,Aquicultura,Camarão,Valor da produção (Mil Reais),0
29154,2707503,Porto Real do Colégio,2020.0,Aquicultura,Camarão (Quilogramas),Produção da aquicultura,0
29155,2707503,Porto Real do Colégio,2020.0,Aquicultura,Carpa,Valor da produção (Mil Reais),0
29156,2707503,Porto Real do Colégio,2020.0,Aquicultura,Carpa (Quilogramas),Produção da aquicultura,0
29157,2707503,Porto Real do Colégio,2020.0,Aquicultura,"Curimatã, curimbatá",Valor da produção (Mil Reais),90
29158,2707503,Porto Real do Colégio,2020.0,Aquicultura,"Curimatã, curimbatá (Quilogramas)",Produção da aquicultura,10000
29159,2707503,Porto Real do Colégio,2020.0,Aquicultura,Dourado,Valor da produção (Mil Reais),0
29160,2707503,Porto Real do Colégio,2020.0,Aquicultura,Dourado (Quilogramas),Produção da aquicultura,0
29161,2707503,Porto Real do Colégio,2020.0,Aquicultura,"Jatuarana, piabanha e piracanjuba",Valor da produção (Mil Reais),0
29162,2707503,Porto Real do Colégio,2020.0,Aquicultura,"Jatuarana, piabanha e piracanjuba (Quilogramas)",Produção da aquicultura,0
29163,2707503,Porto Real do Colégio,2020.0,Aquicultura,Lambari,Valor da produção (Mil Reais),0
29164,2707503,Porto Real do Colégio,2020.0,Aquicultura,Lambari (Quilogramas),Produção da aquicultura,0
29165,2707503,Porto Real do Colégio,2020.0,Aquicultura,Larvas e pós-larvas de camarão,Valor da produção (Mil Reais),0
29166,2707503,Porto Real do Colégio,2020.0,Aquicultura,Larvas e pós-larvas de camarão (Milheiros),Produção da aquicultura,0
29167,2707503,Porto Real do Colégio,2020.0,Aquicultura,Matrinxã,Valor da produção (Mil Reais),0
29168,2707503,Porto Real do Colégio,2020.0,Aquicultura,Matrinxã (Quilogramas),Produção da aquicultura,0
29169,2707503,Porto Real do Colégio,2020.0,Aquicultura,"Ostras, vieiras e mexilhões",Valor da produção (Mil Reais),0
29170,2707503,Porto Real do Colégio,2020.0,Aquicultura,"Ostras, vieiras e mexilhões (Quilogramas)",Produção da aquicultura,0
29171,2707503,Porto Real do Colégio,2020.0,Aquicultura,Outros peixes,Valor da produção (Mil Reais),0
29172,2707503,Porto Real do Colégio,2020.0,Aquicultura,Outros peixes (Quilogramas),Produção da aquicultura,0
29173,2707503,Porto Real do Colégio,2020.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc)",Valor da produção (Mil Reais),0
29174,2707503,Porto Real do Colégio,2020.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc) (Nenhuma)",Produção da aquicultura,0
29175,2707503,Porto Real do Colégio,2020.0,Aquicultura,Pacu e patinga,Valor da produção (Mil Reais),0
29176,2707503,Porto Real do Colégio,2020.0,Aquicultura,Pacu e patinga (Quilogramas),Produção da aquicultura,0
29177,2707503,Porto Real do Colégio,2020.0,Aquicultura,"Piau, piapara, piauçu, piava",Valor da produção (Mil Reais),0
29178,2707503,Porto Real do Colégio,2020.0,Aquicultura,"Piau, piapara, piauçu, piava (Quilogramas)",Produção da aquicultura,0
29179,2707503,Porto Real do Colégio,2020.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim",Valor da produção (Mil Reais),0
29180,2707503,Porto Real do Colégio,2020.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim (Quilogramas)",Produção da aquicultura,0
29181,2707503,Porto Real do Colégio,2020.0,Aquicultura,Pirapitinga,Valor da produção (Mil Reais),0
29182,2707503,Porto Real do Colégio,2020.0,Aquicultura,Pirapitinga (Quilogramas),Produção da aquicultura,0
29183,2707503,Porto Real do Colégio,2020.0,Aquicultura,Pirarucu,Valor da produção (Mil Reais),0
29184,2707503,Porto Real do Colégio,2020.0,Aquicultura,Pirarucu (Quilogramas),Produção da aquicultura,0
29185,2707503,Porto Real do Colégio,2020.0,Aquicultura,Sementes de moluscos,Valor da produção (Mil Reais),0
29186,2707503,Porto Real do Colégio,2020.0,Aquicultura,Sementes de moluscos (Milheiros),Produção da aquicultura,0
29187,2707503,Porto Real do Colégio,2020.0,Aquicultura,"Tambacu, tambatinga",Valor da produção (Mil Reais),0
29188,2707503,Porto Real do Colégio,2020.0,Aquicultura,"Tambacu, tambatinga (Quilogramas)",Produção da aquicultura,0
29189,2707503,Porto Real do Colégio,2020.0,Aquicultura,Tambaqui,Valor da produção (Mil Reais),900
29190,2707503,Porto Real do Colégio,2020.0,Aquicultura,Tambaqui (Quilogramas),Produção da aquicultura,100000
29191,2707503,Porto Real do Colégio,2020.0,Aquicultura,Tilápia,Valor da produção (Mil Reais),585
29192,2707503,Porto Real do Colégio,2020.0,Aquicultura,Tilápia (Quilogramas),Produção da aquicultura,65000
29193,2707503,Porto Real do Colégio,2020.0,Aquicultura,Total,Produção da aquicultura,..
29194,2707503,Porto Real do Colégio,2020.0,Aquicultura,Total,Valor da produção (Mil Reais),1600
29195,2707503,Porto Real do Colégio,2020.0,Aquicultura,Traíra e trairão,Valor da produção (Mil Reais),0
29196,2707503,Porto Real do Colégio,2020.0,Aquicultura,Traíra e trairão (Quilogramas),Produção da aquicultura,0
29197,2707503,Porto Real do Colégio,2020.0,Aquicultura,Truta,Valor da produção (Mil Reais),0
29198,2707503,Porto Real do Colégio,2020.0,Aquicultura,Truta (Quilogramas),Produção da aquicultura,0
29199,2707503,Porto Real do Colégio,2020.0,Aquicultura,Tucunaré,Valor da produção (Mil Reais),0
29200,2707503,Porto Real do Colégio,2020.0,Aquicultura,Tucunaré (Quilogramas),Produção da aquicultura,0
29201,2707503,Porto Real do Colégio,2021.0,Aquicultura,Alevinos,Valor da produção (Mil Reais),50
29202,2707503,Porto Real do Colégio,2021.0,Aquicultura,Alevinos (Milheiros),Produção da aquicultura,200
29203,2707503,Porto Real do Colégio,2021.0,Aquicultura,Camarão,Valor da produção (Mil Reais),0
29204,2707503,Porto Real do Colégio,2021.0,Aquicultura,Camarão (Quilogramas),Produção da aquicultura,0
29205,2707503,Porto Real do Colégio,2021.0,Aquicultura,Carpa,Valor da produção (Mil Reais),0
29206,2707503,Porto Real do Colégio,2021.0,Aquicultura,Carpa (Quilogramas),Produção da aquicultura,0
29207,2707503,Porto Real do Colégio,2021.0,Aquicultura,"Curimatã, curimbatá",Valor da produção (Mil Reais),110
29208,2707503,Porto Real do Colégio,2021.0,Aquicultura,"Curimatã, curimbatá (Quilogramas)",Produção da aquicultura,10000
29209,2707503,Porto Real do Colégio,2021.0,Aquicultura,Dourado,Valor da produção (Mil Reais),0
29210,2707503,Porto Real do Colégio,2021.0,Aquicultura,Dourado (Quilogramas),Produção da aquicultura,0
29211,2707503,Porto Real do Colégio,2021.0,Aquicultura,"Jatuarana, piabanha e piracanjuba",Valor da produção (Mil Reais),0
29212,2707503,Porto Real do Colégio,2021.0,Aquicultura,"Jatuarana, piabanha e piracanjuba (Quilogramas)",Produção da aquicultura,0
29213,2707503,Porto Real do Colégio,2021.0,Aquicultura,Lambari,Valor da produção (Mil Reais),0
29214,2707503,Porto Real do Colégio,2021.0,Aquicultura,Lambari (Quilogramas),Produção da aquicultura,0
29215,2707503,Porto Real do Colégio,2021.0,Aquicultura,Larvas e pós-larvas de camarão,Valor da produção (Mil Reais),0
29216,2707503,Porto Real do Colégio,2021.0,Aquicultura,Larvas e pós-larvas de camarão (Milheiros),Produção da aquicultura,0
29217,2707503,Porto Real do Colégio,2021.0,Aquicultura,Matrinxã,Valor da produção (Mil Reais),0
29218,2707503,Porto Real do Colégio,2021.0,Aquicultura,Matrinxã (Quilogramas),Produção da aquicultura,0
29219,2707503,Porto Real do Colégio,2021.0,Aquicultura,"Ostras, vieiras e mexilhões",Valor da produção (Mil Reais),0
29220,2707503,Porto Real do Colégio,2021.0,Aquicultura,"Ostras, vieiras e mexilhões (Quilogramas)",Produção da aquicultura,0
29221,2707503,Porto Real do Colégio,2021.0,Aquicultura,Outros peixes,Valor da produção (Mil Reais),0
29222,2707503,Porto Real do Colégio,2021.0,Aquicultura,Outros peixes (Quilogramas),Produção da aquicultura,0
29223,2707503,Porto Real do Colégio,2021.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc)",Valor da produção (Mil Reais),0
29224,2707503,Porto Real do Colégio,2021.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc) (Nenhuma)",Produção da aquicultura,0
29225,2707503,Porto Real do Colégio,2021.0,Aquicultura,Pacu e patinga,Valor da produção (Mil Reais),0
29226,2707503,Porto Real do Colégio,2021.0,Aquicultura,Pacu e patinga (Quilogramas),Produção da aquicultura,0
29227,2707503,Porto Real do Colégio,2021.0,Aquicultura,"Piau, piapara, piauçu, piava",Valor da produção (Mil Reais),0
29228,2707503,Porto Real do Colégio,2021.0,Aquicultura,"Piau, piapara, piauçu, piava (Quilogramas)",Produção da aquicultura,0
29229,2707503,Porto Real do Colégio,2021.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim",Valor da produção (Mil Reais),0
29230,2707503,Porto Real do Colégio,2021.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim (Quilogramas)",Produção da aquicultura,0
29231,2707503,Porto Real do Colégio,2021.0,Aquicultura,Pirapitinga,Valor da produção (Mil Reais),0
29232,2707503,Porto Real do Colégio,2021.0,Aquicultura,Pirapitinga (Quilogramas),Produção da aquicultura,0
29233,2707503,Porto Real do Colégio,2021.0,Aquicultura,Pirarucu,Valor da produção (Mil Reais),0
29234,2707503,Porto Real do Colégio,2021.0,Aquicultura,Pirarucu (Quilogramas),Produção da aquicultura,0
29235,2707503,Porto Real do Colégio,2021.0,Aquicultura,Sementes de moluscos,Valor da produção (Mil Reais),0
29236,2707503,Porto Real do Colégio,2021.0,Aquicultura,Sementes de moluscos (Milheiros),Produção da aquicultura,0
29237,2707503,Porto Real do Colégio,2021.0,Aquicultura,"Tambacu, tambatinga",Valor da produção (Mil Reais),0
29238,2707503,Porto Real do Colégio,2021.0,Aquicultura,"Tambacu, tambatinga (Quilogramas)",Produção da aquicultura,0
29239,2707503,Porto Real do Colégio,2021.0,Aquicultura,Tambaqui,Valor da produção (Mil Reais),1680
29240,2707503,Porto Real do Colégio,2021.0,Aquicultura,Tambaqui (Quilogramas),Produção da aquicultura,120000
29241,2707503,Porto Real do Colégio,2021.0,Aquicultura,Tilápia,Valor da produção (Mil Reais),1170
29242,2707503,Porto Real do Colégio,2021.0,Aquicultura,Tilápia (Quilogramas),Produção da aquicultura,65000
29243,2707503,Porto Real do Colégio,2021.0,Aquicultura,Total,Produção da aquicultura,..
29244,2707503,Porto Real do Colégio,2021.0,Aquicultura,Total,Valor da produção (Mil Reais),3010
29245,2707503,Porto Real do Colégio,2021.0,Aquicultura,Traíra e trairão,Valor da produção (Mil Reais),0
29246,2707503,Porto Real do Colégio,2021.0,Aquicultura,Traíra e trairão (Quilogramas),Produção da aquicultura,0
29247,2707503,Porto Real do Colégio,2021.0,Aquicultura,Truta,Valor da produção (Mil Reais),0
29248,2707503,Porto Real do Colégio,2021.0,Aquicultura,Truta (Quilogramas),Produção da aquicultura,0
29249,2707503,Porto Real do Colégio,2021.0,Aquicultura,Tucunaré,Valor da produção (Mil Reais),0
29250,2707503,Porto Real do Colégio,2021.0,Aquicultura,Tucunaré (Quilogramas),Produção da aquicultura,0
29251,2707602,Quebrangulo,2013.0,Aquicultura,Alevinos,Valor da produção (Mil Reais),...
29252,2707602,Quebrangulo,2013.0,Aquicultura,Alevinos (Milheiros),Produção da aquicultura,...
29253,2707602,Quebrangulo,2013.0,Aquicultura,Camarão,Valor da produção (Mil Reais),...
29254,2707602,Quebrangulo,2013.0,Aquicultura,Camarão (Quilogramas),Produção da aquicultura,...
29255,2707602,Quebrangulo,2013.0,Aquicultura,Carpa,Valor da produção (Mil Reais),...
29256,2707602,Quebrangulo,2013.0,Aquicultura,Carpa (Quilogramas),Produção da aquicultura,...
29257,2707602,Quebrangulo,2013.0,Aquicultura,"Curimatã, curimbatá",Valor da produção (Mil Reais),...
29258,2707602,Quebrangulo,2013.0,Aquicultura,"Curimatã, curimbatá (Quilogramas)",Produção da aquicultura,...
29259,2707602,Quebrangulo,2013.0,Aquicultura,Dourado,Valor da produção (Mil Reais),...
29260,2707602,Quebrangulo,2013.0,Aquicultura,Dourado (Quilogramas),Produção da aquicultura,...
29261,2707602,Quebrangulo,2013.0,Aquicultura,"Jatuarana, piabanha e piracanjuba",Valor da produção (Mil Reais),...
29262,2707602,Quebrangulo,2013.0,Aquicultura,"Jatuarana, piabanha e piracanjuba (Quilogramas)",Produção da aquicultura,...
29263,2707602,Quebrangulo,2013.0,Aquicultura,Lambari,Valor da produção (Mil Reais),...
29264,2707602,Quebrangulo,2013.0,Aquicultura,Lambari (Quilogramas),Produção da aquicultura,...
29265,2707602,Quebrangulo,2013.0,Aquicultura,Larvas e pós-larvas de camarão,Valor da produção (Mil Reais),...
29266,2707602,Quebrangulo,2013.0,Aquicultura,Larvas e pós-larvas de camarão (Milheiros),Produção da aquicultura,...
29267,2707602,Quebrangulo,2013.0,Aquicultura,Matrinxã,Valor da produção (Mil Reais),...
29268,2707602,Quebrangulo,2013.0,Aquicultura,Matrinxã (Quilogramas),Produção da aquicultura,...
29269,2707602,Quebrangulo,2013.0,Aquicultura,"Ostras, vieiras e mexilhões",Valor da produção (Mil Reais),...
29270,2707602,Quebrangulo,2013.0,Aquicultura,"Ostras, vieiras e mexilhões (Quilogramas)",Produção da aquicultura,...
29271,2707602,Quebrangulo,2013.0,Aquicultura,Outros peixes,Valor da produção (Mil Reais),...
29272,2707602,Quebrangulo,2013.0,Aquicultura,Outros peixes (Quilogramas),Produção da aquicultura,...
29273,2707602,Quebrangulo,2013.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc)",Valor da produção (Mil Reais),...
29274,2707602,Quebrangulo,2013.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc) (Nenhuma)",Produção da aquicultura,...
29275,2707602,Quebrangulo,2013.0,Aquicultura,Pacu e patinga,Valor da produção (Mil Reais),...
29276,2707602,Quebrangulo,2013.0,Aquicultura,Pacu e patinga (Quilogramas),Produção da aquicultura,...
29277,2707602,Quebrangulo,2013.0,Aquicultura,"Piau, piapara, piauçu, piava",Valor da produção (Mil Reais),...
29278,2707602,Quebrangulo,2013.0,Aquicultura,"Piau, piapara, piauçu, piava (Quilogramas)",Produção da aquicultura,...
29279,2707602,Quebrangulo,2013.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim",Valor da produção (Mil Reais),...
29280,2707602,Quebrangulo,2013.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim (Quilogramas)",Produção da aquicultura,...
29281,2707602,Quebrangulo,2013.0,Aquicultura,Pirapitinga,Valor da produção (Mil Reais),...
29282,2707602,Quebrangulo,2013.0,Aquicultura,Pirapitinga (Quilogramas),Produção da aquicultura,...
29283,2707602,Quebrangulo,2013.0,Aquicultura,Pirarucu,Valor da produção (Mil Reais),...
29284,2707602,Quebrangulo,2013.0,Aquicultura,Pirarucu (Quilogramas),Produção da aquicultura,...
29285,2707602,Quebrangulo,2013.0,Aquicultura,Sementes de moluscos,Valor da produção (Mil Reais),...
29286,2707602,Quebrangulo,2013.0,Aquicultura,Sementes de moluscos (Milheiros),Produção da aquicultura,...
29287,2707602,Quebrangulo,2013.0,Aquicultura,"Tambacu, tambatinga",Valor da produção (Mil Reais),...
29288,2707602,Quebrangulo,2013.0,Aquicultura,"Tambacu, tambatinga (Quilogramas)",Produção da aquicultura,...
29289,2707602,Quebrangulo,2013.0,Aquicultura,Tambaqui,Valor da produção (Mil Reais),...
29290,2707602,Quebrangulo,2013.0,Aquicultura,Tambaqui (Quilogramas),Produção da aquicultura,...
29291,2707602,Quebrangulo,2013.0,Aquicultura,Tilápia,Valor da produção (Mil Reais),...
29292,2707602,Quebrangulo,2013.0,Aquicultura,Tilápia (Quilogramas),Produção da aquicultura,...
29293,2707602,Quebrangulo,2013.0,Aquicultura,Total,Produção da aquicultura,..
29294,2707602,Quebrangulo,2013.0,Aquicultura,Total,Valor da produção (Mil Reais),...
29295,2707602,Quebrangulo,2013.0,Aquicultura,Traíra e trairão,Valor da produção (Mil Reais),...
29296,2707602,Quebrangulo,2013.0,Aquicultura,Traíra e trairão (Quilogramas),Produção da aquicultura,...
29297,2707602,Quebrangulo,2013.0,Aquicultura,Truta,Valor da produção (Mil Reais),...
29298,2707602,Quebrangulo,2013.0,Aquicultura,Truta (Quilogramas),Produção da aquicultura,...
29299,2707602,Quebrangulo,2013.0,Aquicultura,Tucunaré,Valor da produção (Mil Reais),...
29300,2707602,Quebrangulo,2013.0,Aquicultura,Tucunaré (Quilogramas),Produção da aquicultura,...
29301,2707602,Quebrangulo,2014.0,Aquicultura,Alevinos,Valor da produção (Mil Reais),...
29302,2707602,Quebrangulo,2014.0,Aquicultura,Alevinos (Milheiros),Produção da aquicultura,...
29303,2707602,Quebrangulo,2014.0,Aquicultura,Camarão,Valor da produção (Mil Reais),...
29304,2707602,Quebrangulo,2014.0,Aquicultura,Camarão (Quilogramas),Produção da aquicultura,...
29305,2707602,Quebrangulo,2014.0,Aquicultura,Carpa,Valor da produção (Mil Reais),...
29306,2707602,Quebrangulo,2014.0,Aquicultura,Carpa (Quilogramas),Produção da aquicultura,...
29307,2707602,Quebrangulo,2014.0,Aquicultura,"Curimatã, curimbatá",Valor da produção (Mil Reais),...
29308,2707602,Quebrangulo,2014.0,Aquicultura,"Curimatã, curimbatá (Quilogramas)",Produção da aquicultura,...
29309,2707602,Quebrangulo,2014.0,Aquicultura,Dourado,Valor da produção (Mil Reais),...
29310,2707602,Quebrangulo,2014.0,Aquicultura,Dourado (Quilogramas),Produção da aquicultura,...
29311,2707602,Quebrangulo,2014.0,Aquicultura,"Jatuarana, piabanha e piracanjuba",Valor da produção (Mil Reais),...
29312,2707602,Quebrangulo,2014.0,Aquicultura,"Jatuarana, piabanha e piracanjuba (Quilogramas)",Produção da aquicultura,...
29313,2707602,Quebrangulo,2014.0,Aquicultura,Lambari,Valor da produção (Mil Reais),...
29314,2707602,Quebrangulo,2014.0,Aquicultura,Lambari (Quilogramas),Produção da aquicultura,...
29315,2707602,Quebrangulo,2014.0,Aquicultura,Larvas e pós-larvas de camarão,Valor da produção (Mil Reais),...
29316,2707602,Quebrangulo,2014.0,Aquicultura,Larvas e pós-larvas de camarão (Milheiros),Produção da aquicultura,...
29317,2707602,Quebrangulo,2014.0,Aquicultura,Matrinxã,Valor da produção (Mil Reais),...
29318,2707602,Quebrangulo,2014.0,Aquicultura,Matrinxã (Quilogramas),Produção da aquicultura,...
29319,2707602,Quebrangulo,2014.0,Aquicultura,"Ostras, vieiras e mexilhões",Valor da produção (Mil Reais),...
29320,2707602,Quebrangulo,2014.0,Aquicultura,"Ostras, vieiras e mexilhões (Quilogramas)",Produção da aquicultura,...
29321,2707602,Quebrangulo,2014.0,Aquicultura,Outros peixes,Valor da produção (Mil Reais),...
29322,2707602,Quebrangulo,2014.0,Aquicultura,Outros peixes (Quilogramas),Produção da aquicultura,...
29323,2707602,Quebrangulo,2014.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc)",Valor da produção (Mil Reais),...
29324,2707602,Quebrangulo,2014.0,Aquicultura,"Outros produtos (rã, jacaré, siri, caranguejo, lagosta, etc) (Nenhuma)",Produção da aquicultura,...
29325,2707602,Quebrangulo,2014.0,Aquicultura,Pacu e patinga,Valor da produção (Mil Reais),...
29326,2707602,Quebrangulo,2014.0,Aquicultura,Pacu e patinga (Quilogramas),Produção da aquicultura,...
29327,2707602,Quebrangulo,2014.0,Aquicultura,"Piau, piapara, piauçu, piava",Valor da produção (Mil Reais),...
29328,2707602,Quebrangulo,2014.0,Aquicultura,"Piau, piapara, piauçu, piava (Quilogramas)",Produção da aquicultura,...
29329,2707602,Quebrangulo,2014.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim",Valor da produção (Mil Reais),...
29330,2707602,Quebrangulo,2014.0,Aquicultura,"Pintado, cachara, cachapira e pintachara, surubim (Quilogramas)",Produção da aquicultura,...
