_id,co_uf,no_uf,ano,variavel,inf_categoria,inf_subcategoria,valor
6763,35.0,São Paulo,2010,Frota,veículos,1.1.16. Sidecar,1900
6764,35.0,São Paulo,2010,Frota,veículos,1.1.17. Trator de esteira,50
6765,35.0,São Paulo,2010,Frota,veículos,1.1.18. Trator de rodas,7847
6766,35.0,São Paulo,2010,Frota,veículos,1.1.19. Triciclo,1696
6767,35.0,São Paulo,2010,Frota,veículos,1.1.2. Bonde,49
6768,35.0,São Paulo,2010,Frota,veículos,1.1.20. Utilitário,83228
6769,35.0,São Paulo,2010,Frota,veículos,1.1.21. Outros,837
6770,35.0,São Paulo,2010,Frota,veículos,1.1.3. Caminhão,582761
6771,35.0,São Paulo,2010,Frota,veículos,1.1.4. Caminhão trator,110929
6772,35.0,São Paulo,2010,Frota,veículos,1.1.5. Caminhonete,1226218
6773,35.0,São Paulo,2010,Frota,veículos,1.1.6. Camioneta,699225
6774,35.0,São Paulo,2010,Frota,veículos,1.1.7. Chassi plataforma,1366
6775,35.0,São Paulo,2010,Frota,veículos,1.1.8. Ciclomotor,48805
6776,35.0,São Paulo,2010,Frota,veículos,1.1.9. Micro-ônibus,89639
6777,35.0,São Paulo,2011,Frota,veículos,1. Veículo,21968359
6778,35.0,São Paulo,2011,Frota,veículos,1.1.1. Automóvel,14108047
6779,35.0,São Paulo,2011,Frota,veículos,1.1.10. Motocicleta,3603776
6780,35.0,São Paulo,2011,Frota,veículos,1.1.11. Motoneta,588221
6781,35.0,São Paulo,2011,Frota,veículos,1.1.12. Ônibus,134659
6782,35.0,São Paulo,2011,Frota,veículos,1.1.13. Quadriciclo,57
6783,35.0,São Paulo,2011,Frota,veículos,1.1.14. Reboque,213908
6784,35.0,São Paulo,2011,Frota,veículos,1.1.15. Semi-reboque,186245
6785,35.0,São Paulo,2011,Frota,veículos,1.1.16. Sidecar,1915
6786,35.0,São Paulo,2011,Frota,veículos,1.1.17. Trator de esteira,55
6787,35.0,São Paulo,2011,Frota,veículos,1.1.18. Trator de rodas,8922
6788,35.0,São Paulo,2011,Frota,veículos,1.1.19. Triciclo,2181
6789,35.0,São Paulo,2011,Frota,veículos,1.1.2. Bonde,44
6790,35.0,São Paulo,2011,Frota,veículos,1.1.20. Utilitário,106796
6791,35.0,São Paulo,2011,Frota,veículos,1.1.21. Outros,1001
6792,35.0,São Paulo,2011,Frota,veículos,1.1.3. Caminhão,609154
6793,35.0,São Paulo,2011,Frota,veículos,1.1.4. Caminhão trator,124667
6794,35.0,São Paulo,2011,Frota,veículos,1.1.5. Caminhonete,1355274
6795,35.0,São Paulo,2011,Frota,veículos,1.1.6. Camioneta,776452
6796,35.0,São Paulo,2011,Frota,veículos,1.1.7. Chassi plataforma,1231
6797,35.0,São Paulo,2011,Frota,veículos,1.1.8. Ciclomotor,48975
6798,35.0,São Paulo,2011,Frota,veículos,1.1.9. Micro-ônibus,96779
6799,35.0,São Paulo,2012,Frota,veículos,1. Veículo,23286890
6800,35.0,São Paulo,2012,Frota,veículos,1.1.1. Automóvel,14880771
6801,35.0,São Paulo,2012,Frota,veículos,1.1.10. Motocicleta,3811101
6802,35.0,São Paulo,2012,Frota,veículos,1.1.11. Motoneta,644480
6803,35.0,São Paulo,2012,Frota,veículos,1.1.12. Ônibus,140654
6804,35.0,São Paulo,2012,Frota,veículos,1.1.13. Quadriciclo,57
6805,35.0,São Paulo,2012,Frota,veículos,1.1.14. Reboque,230255
6806,35.0,São Paulo,2012,Frota,veículos,1.1.15. Semi-reboque,199769
6807,35.0,São Paulo,2012,Frota,veículos,1.1.16. Sidecar,1916
6808,35.0,São Paulo,2012,Frota,veículos,1.1.17. Trator de esteira,58
6809,35.0,São Paulo,2012,Frota,veículos,1.1.18. Trator de rodas,9511
6810,35.0,São Paulo,2012,Frota,veículos,1.1.19. Triciclo,2762
6811,35.0,São Paulo,2012,Frota,veículos,1.1.2. Bonde,29
6812,35.0,São Paulo,2012,Frota,veículos,1.1.20. Utilitário,128127
6813,35.0,São Paulo,2012,Frota,veículos,1.1.21. Outros,1154
6814,35.0,São Paulo,2012,Frota,veículos,1.1.3. Caminhão,626913
6815,35.0,São Paulo,2012,Frota,veículos,1.1.4. Caminhão trator,134270
6816,35.0,São Paulo,2012,Frota,veículos,1.1.5. Caminhonete,1470277
6817,35.0,São Paulo,2012,Frota,veículos,1.1.6. Camioneta,851860
6818,35.0,São Paulo,2012,Frota,veículos,1.1.7. Chassi plataforma,1141
6819,35.0,São Paulo,2012,Frota,veículos,1.1.8. Ciclomotor,49342
6820,35.0,São Paulo,2012,Frota,veículos,1.1.9. Micro-ônibus,102443
6821,35.0,São Paulo,2013,Frota,veículos,1. Veículo,24560202
6822,35.0,São Paulo,2013,Frota,veículos,1.1.1. Automóvel,15643415
6823,35.0,São Paulo,2013,Frota,veículos,1.1.10. Motocicleta,3978276
6824,35.0,São Paulo,2013,Frota,veículos,1.1.11. Motoneta,696663
6825,35.0,São Paulo,2013,Frota,veículos,1.1.12. Ônibus,145166
6826,35.0,São Paulo,2013,Frota,veículos,1.1.13. Quadriciclo,57
6827,35.0,São Paulo,2013,Frota,veículos,1.1.14. Reboque,249929
6828,35.0,São Paulo,2013,Frota,veículos,1.1.15. Semi-reboque,215771
6829,35.0,São Paulo,2013,Frota,veículos,1.1.16. Sidecar,1917
6830,35.0,São Paulo,2013,Frota,veículos,1.1.17. Trator de esteira,58
6831,35.0,São Paulo,2013,Frota,veículos,1.1.18. Trator de rodas,9882
6832,35.0,São Paulo,2013,Frota,veículos,1.1.19. Triciclo,3172
6833,35.0,São Paulo,2013,Frota,veículos,1.1.2. Bonde,27
6834,35.0,São Paulo,2013,Frota,veículos,1.1.20. Utilitário,152404
6835,35.0,São Paulo,2013,Frota,veículos,1.1.21. Outros,1366
6836,35.0,São Paulo,2013,Frota,veículos,1.1.3. Caminhão,643241
6837,35.0,São Paulo,2013,Frota,veículos,1.1.4. Caminhão trator,146455
6838,35.0,São Paulo,2013,Frota,veículos,1.1.5. Caminhonete,1583988
6839,35.0,São Paulo,2013,Frota,veículos,1.1.6. Camioneta,930126
6840,35.0,São Paulo,2013,Frota,veículos,1.1.7. Chassi plataforma,791
6841,35.0,São Paulo,2013,Frota,veículos,1.1.8. Ciclomotor,49792
6842,35.0,São Paulo,2013,Frota,veículos,1.1.9. Micro-ônibus,107706
6843,35.0,São Paulo,2014,Frota,veículos,1. Veículo,25718248
6844,35.0,São Paulo,2014,Frota,veículos,1.1.1. Automóvel,16319980
6845,35.0,São Paulo,2014,Frota,veículos,1.1.10. Motocicleta,4133366
6846,35.0,São Paulo,2014,Frota,veículos,1.1.11. Motoneta,751108
6847,35.0,São Paulo,2014,Frota,veículos,1.1.12. Ônibus,150518
6848,35.0,São Paulo,2014,Frota,veículos,1.1.13. Quadriciclo,56
6849,35.0,São Paulo,2014,Frota,veículos,1.1.14. Reboque,269368
6850,35.0,São Paulo,2014,Frota,veículos,1.1.15. Semi-reboque,227255
6851,35.0,São Paulo,2014,Frota,veículos,1.1.16. Sidecar,1915
6852,35.0,São Paulo,2014,Frota,veículos,1.1.17. Trator de esteira,58
6853,35.0,São Paulo,2014,Frota,veículos,1.1.18. Trator de rodas,10213
6854,35.0,São Paulo,2014,Frota,veículos,1.1.19. Triciclo,3539
6855,35.0,São Paulo,2014,Frota,veículos,1.1.2. Bonde,26
6856,35.0,São Paulo,2014,Frota,veículos,1.1.20. Utilitário,178842
6857,35.0,São Paulo,2014,Frota,veículos,1.1.21. Outros,1623
6858,35.0,São Paulo,2014,Frota,veículos,1.1.3. Caminhão,658713
6859,35.0,São Paulo,2014,Frota,veículos,1.1.4. Caminhão trator,155801
6860,35.0,São Paulo,2014,Frota,veículos,1.1.5. Caminhonete,1692250
6861,35.0,São Paulo,2014,Frota,veículos,1.1.6. Camioneta,999330
6862,35.0,São Paulo,2014,Frota,veículos,1.1.7. Chassi plataforma,694
6863,35.0,São Paulo,2014,Frota,veículos,1.1.8. Ciclomotor,50147
6864,35.0,São Paulo,2014,Frota,veículos,1.1.9. Micro-ônibus,113446
6865,35.0,São Paulo,2015,Frota,veículos,1. Veículo,26605042
6866,35.0,São Paulo,2015,Frota,veículos,1.1.1. Automóvel,16834630
6867,35.0,São Paulo,2015,Frota,veículos,1.1.10. Motocicleta,4268872
6868,35.0,São Paulo,2015,Frota,veículos,1.1.11. Motoneta,795579
6869,35.0,São Paulo,2015,Frota,veículos,1.1.12. Ônibus,153113
6870,35.0,São Paulo,2015,Frota,veículos,1.1.13. Quadriciclo,57
6871,35.0,São Paulo,2015,Frota,veículos,1.1.14. Reboque,287870
6872,35.0,São Paulo,2015,Frota,veículos,1.1.15. Semi-reboque,232605
6873,35.0,São Paulo,2015,Frota,veículos,1.1.16. Sidecar,1913
6874,35.0,São Paulo,2015,Frota,veículos,1.1.17. Trator de esteira,58
6875,35.0,São Paulo,2015,Frota,veículos,1.1.18. Trator de rodas,10500
6876,35.0,São Paulo,2015,Frota,veículos,1.1.19. Triciclo,3993
6877,35.0,São Paulo,2015,Frota,veículos,1.1.2. Bonde,26
6878,35.0,São Paulo,2015,Frota,veículos,1.1.20. Utilitário,202566
6879,35.0,São Paulo,2015,Frota,veículos,1.1.21. Outros,1930
6880,35.0,São Paulo,2015,Frota,veículos,1.1.3. Caminhão,664617
6881,35.0,São Paulo,2015,Frota,veículos,1.1.4. Caminhão trator,159401
6882,35.0,São Paulo,2015,Frota,veículos,1.1.5. Caminhonete,1763148
6883,35.0,São Paulo,2015,Frota,veículos,1.1.6. Camioneta,1055596
6884,35.0,São Paulo,2015,Frota,veículos,1.1.7. Chassi plataforma,640
6885,35.0,São Paulo,2015,Frota,veículos,1.1.8. Ciclomotor,51311
6886,35.0,São Paulo,2015,Frota,veículos,1.1.9. Micro-ônibus,116617
6887,35.0,São Paulo,2016,Frota,veículos,1. Veículo,27332101
6888,35.0,São Paulo,2016,Frota,veículos,1.1.1. Automóvel,17247124
6889,35.0,São Paulo,2016,Frota,veículos,1.1.10. Motocicleta,4378772
6890,35.0,São Paulo,2016,Frota,veículos,1.1.11. Motoneta,828036
6891,35.0,São Paulo,2016,Frota,veículos,1.1.12. Ônibus,155317
6892,35.0,São Paulo,2016,Frota,veículos,1.1.13. Quadriciclo,58
6893,35.0,São Paulo,2016,Frota,veículos,1.1.14. Reboque,307126
6894,35.0,São Paulo,2016,Frota,veículos,1.1.15. Semi-reboque,236654
6895,35.0,São Paulo,2016,Frota,veículos,1.1.16. Sidecar,1914
6896,35.0,São Paulo,2016,Frota,veículos,1.1.17. Trator de esteira,58
6897,35.0,São Paulo,2016,Frota,veículos,1.1.18. Trator de rodas,10695
6898,35.0,São Paulo,2016,Frota,veículos,1.1.19. Triciclo,4476
6899,35.0,São Paulo,2016,Frota,veículos,1.1.2. Bonde,25
6900,35.0,São Paulo,2016,Frota,veículos,1.1.20. Utilitário,225204
6901,35.0,São Paulo,2016,Frota,veículos,1.1.21. Outros,2093
6902,35.0,São Paulo,2016,Frota,veículos,1.1.3. Caminhão,669056
6903,35.0,São Paulo,2016,Frota,veículos,1.1.4. Caminhão trator,162501
6904,35.0,São Paulo,2016,Frota,veículos,1.1.5. Caminhonete,1825129
6905,35.0,São Paulo,2016,Frota,veículos,1.1.6. Camioneta,1105626
6906,35.0,São Paulo,2016,Frota,veículos,1.1.7. Chassi plataforma,628
6907,35.0,São Paulo,2016,Frota,veículos,1.1.8. Ciclomotor,53318
6908,35.0,São Paulo,2016,Frota,veículos,1.1.9. Micro-ônibus,118291
6909,35.0,São Paulo,2017,Frota,veículos,1. Veículo,28138698
6910,35.0,São Paulo,2017,Frota,veículos,1.1.1. Automóvel,17719258
6911,35.0,São Paulo,2017,Frota,veículos,1.1.10. Motocicleta,4493255
6912,35.0,São Paulo,2017,Frota,veículos,1.1.11. Motoneta,864997
6913,35.0,São Paulo,2017,Frota,veículos,1.1.12. Ônibus,156750
6914,35.0,São Paulo,2017,Frota,veículos,1.1.13. Quadriciclo,74
6915,35.0,São Paulo,2017,Frota,veículos,1.1.14. Reboque,327355
6916,35.0,São Paulo,2017,Frota,veículos,1.1.15. Semi-reboque,241703
6917,35.0,São Paulo,2017,Frota,veículos,1.1.16. Sidecar,1911
6918,35.0,São Paulo,2017,Frota,veículos,1.1.17. Trator de esteira,58
6919,35.0,São Paulo,2017,Frota,veículos,1.1.18. Trator de rodas,10824
6920,35.0,São Paulo,2017,Frota,veículos,1.1.19. Triciclo,4861
6921,35.0,São Paulo,2017,Frota,veículos,1.1.2. Bonde,24
6922,35.0,São Paulo,2017,Frota,veículos,1.1.20. Utilitário,253021
6923,35.0,São Paulo,2017,Frota,veículos,1.1.21. Outros,2224
6924,35.0,São Paulo,2017,Frota,veículos,1.1.3. Caminhão,672998
6925,35.0,São Paulo,2017,Frota,veículos,1.1.4. Caminhão trator,166127
6926,35.0,São Paulo,2017,Frota,veículos,1.1.5. Caminhonete,1891625
6927,35.0,São Paulo,2017,Frota,veículos,1.1.6. Camioneta,1156884
6928,35.0,São Paulo,2017,Frota,veículos,1.1.7. Chassi plataforma,601
6929,35.0,São Paulo,2017,Frota,veículos,1.1.8. Ciclomotor,54904
6930,35.0,São Paulo,2017,Frota,veículos,1.1.9. Micro-ônibus,119244
6931,35.0,São Paulo,2018,Frota,veículos,1. Veículo,29057749
6932,35.0,São Paulo,2018,Frota,veículos,1.1.1. Automóvel,18230138
6933,35.0,São Paulo,2018,Frota,veículos,1.1.10. Motocicleta,4634274
6934,35.0,São Paulo,2018,Frota,veículos,1.1.11. Motoneta,908868
6935,35.0,São Paulo,2018,Frota,veículos,1.1.12. Ônibus,159712
6936,35.0,São Paulo,2018,Frota,veículos,1.1.13. Quadriciclo,80
6937,35.0,São Paulo,2018,Frota,veículos,1.1.14. Reboque,349505
6938,35.0,São Paulo,2018,Frota,veículos,1.1.15. Semi-reboque,249985
6939,35.0,São Paulo,2018,Frota,veículos,1.1.16. Sidecar,1911
6940,35.0,São Paulo,2018,Frota,veículos,1.1.17. Trator de esteira,58
6941,35.0,São Paulo,2018,Frota,veículos,1.1.18. Trator de rodas,10972
6942,35.0,São Paulo,2018,Frota,veículos,1.1.19. Triciclo,5277
6943,35.0,São Paulo,2018,Frota,veículos,1.1.2. Bonde,24
6944,35.0,São Paulo,2018,Frota,veículos,1.1.20. Utilitário,283924
6945,35.0,São Paulo,2018,Frota,veículos,1.1.21. Outros,2449
6946,35.0,São Paulo,2018,Frota,veículos,1.1.3. Caminhão,678933
6947,35.0,São Paulo,2018,Frota,veículos,1.1.4. Caminhão trator,172675
6948,35.0,São Paulo,2018,Frota,veículos,1.1.5. Caminhonete,1963608
6949,35.0,São Paulo,2018,Frota,veículos,1.1.6. Camioneta,1227622
6950,35.0,São Paulo,2018,Frota,veículos,1.1.7. Chassi plataforma,587
6951,35.0,São Paulo,2018,Frota,veículos,1.1.8. Ciclomotor,56140
6952,35.0,São Paulo,2018,Frota,veículos,1.1.9. Micro-ônibus,121007
6953,35.0,São Paulo,2019,Frota,veículos,1. Veículo,30058975
6954,35.0,São Paulo,2019,Frota,veículos,1.1.1. Automóvel,18753364
6955,35.0,São Paulo,2019,Frota,veículos,1.1.10. Motocicleta,4809244
6956,35.0,São Paulo,2019,Frota,veículos,1.1.11. Motoneta,961787
6957,35.0,São Paulo,2019,Frota,veículos,1.1.12. Ônibus,164507
6958,35.0,São Paulo,2019,Frota,veículos,1.1.13. Quadriciclo,81
6959,35.0,São Paulo,2019,Frota,veículos,1.1.14. Reboque,373336
6960,35.0,São Paulo,2019,Frota,veículos,1.1.15. Semi-reboque,261226
6961,35.0,São Paulo,2019,Frota,veículos,1.1.16. Sidecar,1911
6962,35.0,São Paulo,2019,Frota,veículos,1.1.17. Trator de esteira,57
6963,35.0,São Paulo,2019,Frota,veículos,1.1.18. Trator de rodas,11347
6964,35.0,São Paulo,2019,Frota,veículos,1.1.19. Triciclo,5664
6965,35.0,São Paulo,2019,Frota,veículos,1.1.2. Bonde,24
6966,35.0,São Paulo,2019,Frota,veículos,1.1.20. Utilitário,323469
6967,35.0,São Paulo,2019,Frota,veículos,1.1.21. Outros,2598
6968,35.0,São Paulo,2019,Frota,veículos,1.1.3. Caminhão,688249
6969,35.0,São Paulo,2019,Frota,veículos,1.1.4. Caminhão trator,182309
6970,35.0,São Paulo,2019,Frota,veículos,1.1.5. Caminhonete,2049856
6971,35.0,São Paulo,2019,Frota,veículos,1.1.6. Camioneta,1288212
6972,35.0,São Paulo,2019,Frota,veículos,1.1.7. Chassi plataforma,568
6973,35.0,São Paulo,2019,Frota,veículos,1.1.8. Ciclomotor,57000
6974,35.0,São Paulo,2019,Frota,veículos,1.1.9. Micro-ônibus,124166
6975,35.0,São Paulo,2020,Frota,veículos,1. Veículo,30778960
6976,35.0,São Paulo,2020,Frota,veículos,1.1.1. Automóvel,19089286
6977,35.0,São Paulo,2020,Frota,veículos,1.1.10. Motocicleta,4951261
6978,35.0,São Paulo,2020,Frota,veículos,1.1.11. Motoneta,1006524
6979,35.0,São Paulo,2020,Frota,veículos,1.1.12. Ônibus,167544
6980,35.0,São Paulo,2020,Frota,veículos,1.1.13. Quadriciclo,86
6981,35.0,São Paulo,2020,Frota,veículos,1.1.14. Reboque,398052
6982,35.0,São Paulo,2020,Frota,veículos,1.1.15. Semi-reboque,273557
6983,35.0,São Paulo,2020,Frota,veículos,1.1.16. Sidecar,1913
6984,35.0,São Paulo,2020,Frota,veículos,1.1.17. Trator de esteira,55
6985,35.0,São Paulo,2020,Frota,veículos,1.1.18. Trator de rodas,11664
6986,35.0,São Paulo,2020,Frota,veículos,1.1.19. Triciclo,6013
6987,35.0,São Paulo,2020,Frota,veículos,1.1.2. Bonde,24
6988,35.0,São Paulo,2020,Frota,veículos,1.1.20. Utilitário,361032
6989,35.0,São Paulo,2020,Frota,veículos,1.1.21. Outros,2736
6990,35.0,São Paulo,2020,Frota,veículos,1.1.3. Caminhão,695695
6991,35.0,São Paulo,2020,Frota,veículos,1.1.4. Caminhão trator,190333
6992,35.0,São Paulo,2020,Frota,veículos,1.1.5. Caminhonete,2112739
6993,35.0,São Paulo,2020,Frota,veículos,1.1.6. Camioneta,1326476
6994,35.0,São Paulo,2020,Frota,veículos,1.1.7. Chassi plataforma,566
6995,35.0,São Paulo,2020,Frota,veículos,1.1.8. Ciclomotor,57660
6996,35.0,São Paulo,2020,Frota,veículos,1.1.9. Micro-ônibus,125744
6997,35.0,São Paulo,2021,Frota,veículos,1. Veículo,31455473
6998,35.0,São Paulo,2021,Frota,veículos,1.1.1. Automóvel,19305526
6999,35.0,São Paulo,2021,Frota,veículos,1.1.10. Motocicleta,5119480
7000,35.0,São Paulo,2021,Frota,veículos,1.1.11. Motoneta,1076795
7001,35.0,São Paulo,2021,Frota,veículos,1.1.12. Ônibus,168738
7002,35.0,São Paulo,2021,Frota,veículos,1.1.13. Quadriciclo,86
7003,35.0,São Paulo,2021,Frota,veículos,1.1.14. Reboque,426250
7004,35.0,São Paulo,2021,Frota,veículos,1.1.15. Semi-reboque,292149
7005,35.0,São Paulo,2021,Frota,veículos,1.1.16. Sidecar,1917
7006,35.0,São Paulo,2021,Frota,veículos,1.1.17. Trator de esteira,55
7007,35.0,São Paulo,2021,Frota,veículos,1.1.18. Trator de rodas,11994
7008,35.0,São Paulo,2021,Frota,veículos,1.1.19. Triciclo,6487
7009,35.0,São Paulo,2021,Frota,veículos,1.1.2. Bonde,24
7010,35.0,São Paulo,2021,Frota,veículos,1.1.20. Utilitário,404646
7011,35.0,São Paulo,2021,Frota,veículos,1.1.21. Outros,3360
7012,35.0,São Paulo,2021,Frota,veículos,1.1.3. Caminhão,704140
7013,35.0,São Paulo,2021,Frota,veículos,1.1.4. Caminhão trator,202701
7014,35.0,São Paulo,2021,Frota,veículos,1.1.5. Caminhonete,2177477
7015,35.0,São Paulo,2021,Frota,veículos,1.1.6. Camioneta,1368114
7016,35.0,São Paulo,2021,Frota,veículos,1.1.7. Chassi plataforma,558
7017,35.0,São Paulo,2021,Frota,veículos,1.1.8. Ciclomotor,59006
7018,35.0,São Paulo,2021,Frota,veículos,1.1.9. Micro-ônibus,125970
7019,35.0,São Paulo,2022,Frota,veículos,1. Veículo,32293191
7020,35.0,São Paulo,2022,Frota,veículos,1.1.1. Automóvel,19632285
7021,35.0,São Paulo,2022,Frota,veículos,1.1.10. Motocicleta,5324332
7022,35.0,São Paulo,2022,Frota,veículos,1.1.11. Motoneta,1153959
7023,35.0,São Paulo,2022,Frota,veículos,1.1.12. Ônibus,170112
7024,35.0,São Paulo,2022,Frota,veículos,1.1.13. Quadriciclo,93
7025,35.0,São Paulo,2022,Frota,veículos,1.1.14. Reboque,450997
7026,35.0,São Paulo,2022,Frota,veículos,1.1.15. Semi-reboque,307131
7027,35.0,São Paulo,2022,Frota,veículos,1.1.16. Sidecar,1924
7028,35.0,São Paulo,2022,Frota,veículos,1.1.17. Trator de esteira,55
7029,35.0,São Paulo,2022,Frota,veículos,1.1.18. Trator de rodas,12456
7030,35.0,São Paulo,2022,Frota,veículos,1.1.19. Triciclo,6921
7031,35.0,São Paulo,2022,Frota,veículos,1.1.2. Bonde,24
7032,35.0,São Paulo,2022,Frota,veículos,1.1.20. Utilitário,448002
7033,35.0,São Paulo,2022,Frota,veículos,1.1.21. Outros,4311
7034,35.0,São Paulo,2022,Frota,veículos,1.1.3. Caminhão,714124
7035,35.0,São Paulo,2022,Frota,veículos,1.1.4. Caminhão trator,212151
7036,35.0,São Paulo,2022,Frota,veículos,1.1.5. Caminhonete,2238846
7037,35.0,São Paulo,2022,Frota,veículos,1.1.6. Camioneta,1425824
7038,35.0,São Paulo,2022,Frota,veículos,1.1.7. Chassi plataforma,550
7039,35.0,São Paulo,2022,Frota,veículos,1.1.8. Ciclomotor,61729
7040,35.0,São Paulo,2022,Frota,veículos,1.1.9. Micro-ônibus,127365
7041,41.0,Paraná,2006,Frota,veículos,1. Veículo,3709222
7042,41.0,Paraná,2006,Frota,veículos,1.1.1. Automóvel,2287688
7043,41.0,Paraná,2006,Frota,veículos,1.1.10. Motocicleta,532920
7044,41.0,Paraná,2006,Frota,veículos,1.1.11. Motoneta,120122
7045,41.0,Paraná,2006,Frota,veículos,1.1.12. Ônibus,25051
7046,41.0,Paraná,2006,Frota,veículos,1.1.13. Quadriciclo,20
7047,41.0,Paraná,2006,Frota,veículos,1.1.14. Reboque,50964
7048,41.0,Paraná,2006,Frota,veículos,1.1.15. Semi-reboque,67470
7049,41.0,Paraná,2006,Frota,veículos,1.1.16. Sidecar,405
7050,41.0,Paraná,2006,Frota,veículos,1.1.17. Trator de esteira,7
7051,41.0,Paraná,2006,Frota,veículos,1.1.18. Trator de rodas,1010
7052,41.0,Paraná,2006,Frota,veículos,1.1.19. Triciclo,225
7053,41.0,Paraná,2006,Frota,veículos,1.1.2. Bonde,17
7054,41.0,Paraná,2006,Frota,veículos,1.1.20. Utilitário,4972
7055,41.0,Paraná,2006,Frota,veículos,1.1.21. Outros,110
7056,41.0,Paraná,2006,Frota,veículos,1.1.3. Caminhão,183982
7057,41.0,Paraná,2006,Frota,veículos,1.1.4. Caminhão trator,45548
7058,41.0,Paraná,2006,Frota,veículos,1.1.5. Caminhonete,168108
7059,41.0,Paraná,2006,Frota,veículos,1.1.6. Camioneta,202172
7060,41.0,Paraná,2006,Frota,veículos,1.1.7. Chassi plataforma,508
7061,41.0,Paraná,2006,Frota,veículos,1.1.8. Ciclomotor,7329
7062,41.0,Paraná,2006,Frota,veículos,1.1.9. Micro-ônibus,10594
7063,41.0,Paraná,2007,Frota,veículos,1. Veículo,4077232
7064,41.0,Paraná,2007,Frota,veículos,1.1.1. Automóvel,2475130
7065,41.0,Paraná,2007,Frota,veículos,1.1.10. Motocicleta,632101
7066,41.0,Paraná,2007,Frota,veículos,1.1.11. Motoneta,147792
7067,41.0,Paraná,2007,Frota,veículos,1.1.12. Ônibus,26411
7068,41.0,Paraná,2007,Frota,veículos,1.1.13. Quadriciclo,20
7069,41.0,Paraná,2007,Frota,veículos,1.1.14. Reboque,54818
7070,41.0,Paraná,2007,Frota,veículos,1.1.15. Semi-reboque,72902
7071,41.0,Paraná,2007,Frota,veículos,1.1.16. Sidecar,518
7072,41.0,Paraná,2007,Frota,veículos,1.1.17. Trator de esteira,7
7073,41.0,Paraná,2007,Frota,veículos,1.1.18. Trator de rodas,1129
7074,41.0,Paraná,2007,Frota,veículos,1.1.19. Triciclo,323
7075,41.0,Paraná,2007,Frota,veículos,1.1.2. Bonde,18
7076,41.0,Paraná,2007,Frota,veículos,1.1.20. Utilitário,7753
7077,41.0,Paraná,2007,Frota,veículos,1.1.21. Outros,77
7078,41.0,Paraná,2007,Frota,veículos,1.1.3. Caminhão,191183
7079,41.0,Paraná,2007,Frota,veículos,1.1.4. Caminhão trator,48909
7080,41.0,Paraná,2007,Frota,veículos,1.1.5. Caminhonete,221263
7081,41.0,Paraná,2007,Frota,veículos,1.1.6. Camioneta,177282
7082,41.0,Paraná,2007,Frota,veículos,1.1.7. Chassi plataforma,536
7083,41.0,Paraná,2007,Frota,veículos,1.1.8. Ciclomotor,7315
7084,41.0,Paraná,2007,Frota,veículos,1.1.9. Micro-ônibus,11745
7085,41.0,Paraná,2009,Frota,veículos,1. Veículo,4789454
7086,41.0,Paraná,2009,Frota,veículos,1.1.1. Automóvel,2860924
7087,41.0,Paraná,2009,Frota,veículos,1.1.10. Motocicleta,794498
7088,41.0,Paraná,2009,Frota,veículos,1.1.11. Motoneta,187914
7089,41.0,Paraná,2009,Frota,veículos,1.1.12. Ônibus,30396
7090,41.0,Paraná,2009,Frota,veículos,1.1.13. Quadriciclo,19
7091,41.0,Paraná,2009,Frota,veículos,1.1.14. Reboque,64128
7092,41.0,Paraná,2009,Frota,veículos,1.1.15. Semi-reboque,86239
7093,41.0,Paraná,2009,Frota,veículos,1.1.16. Sidecar,579
7094,41.0,Paraná,2009,Frota,veículos,1.1.17. Trator de esteira,8
7095,41.0,Paraná,2009,Frota,veículos,1.1.18. Trator de rodas,1360
7096,41.0,Paraná,2009,Frota,veículos,1.1.19. Triciclo,681
7097,41.0,Paraná,2009,Frota,veículos,1.1.2. Bonde,8
7098,41.0,Paraná,2009,Frota,veículos,1.1.20. Utilitário,15030
7099,41.0,Paraná,2009,Frota,veículos,1.1.21. Outros,296
7100,41.0,Paraná,2009,Frota,veículos,1.1.3. Caminhão,204633
7101,41.0,Paraná,2009,Frota,veículos,1.1.4. Caminhão trator,56932
7102,41.0,Paraná,2009,Frota,veículos,1.1.5. Caminhonete,340276
7103,41.0,Paraná,2009,Frota,veículos,1.1.6. Camioneta,124140
7104,41.0,Paraná,2009,Frota,veículos,1.1.7. Chassi plataforma,360
7105,41.0,Paraná,2009,Frota,veículos,1.1.8. Ciclomotor,7277
7106,41.0,Paraná,2009,Frota,veículos,1.1.9. Micro-ônibus,13756
7107,41.0,Paraná,2010,Frota,veículos,1. Veículo,5160354
7108,41.0,Paraná,2010,Frota,veículos,1.1.1. Automóvel,3072415
7109,41.0,Paraná,2010,Frota,veículos,1.1.10. Motocicleta,858295
7110,41.0,Paraná,2010,Frota,veículos,1.1.11. Motoneta,204738
7111,41.0,Paraná,2010,Frota,veículos,1.1.12. Ônibus,31922
7112,41.0,Paraná,2010,Frota,veículos,1.1.13. Quadriciclo,19
7113,41.0,Paraná,2010,Frota,veículos,1.1.14. Reboque,69882
7114,41.0,Paraná,2010,Frota,veículos,1.1.15. Semi-reboque,93838
7115,41.0,Paraná,2010,Frota,veículos,1.1.16. Sidecar,581
7116,41.0,Paraná,2010,Frota,veículos,1.1.17. Trator de esteira,8
7117,41.0,Paraná,2010,Frota,veículos,1.1.18. Trator de rodas,1465
