EstacaoCodigo,NivelConsistencia,Data,Hora,MediaDiaria,MetodoObtencaoVazoes,Maxima,Minima,Media,DiaMaxima,DiaMinima,MaximaStatus,MinimaStatus,MediaStatus,MediaAnual,MediaAnualStatus,Vazao01,Vazao02,Vazao03,Vazao04,Vazao05,Vazao06,Vazao07,Vazao08,Vazao09,Vazao10,Vazao11,Vazao12,Vazao13,Vazao14,Vazao15,Vazao16,Vazao17,Vazao18,Vazao19,Vazao20,Vazao21,Vazao22,Vazao23,Vazao24,Vazao25,Vazao26,Vazao27,Vazao28,Vazao29,Vazao30,Vazao31,Vazao01Status,Vazao02Status,Vazao03Status,Vazao04Status,Vazao05Status,Vazao06Status,Vazao07Status,Vazao08Status,Vazao09Status,Vazao10Status,Vazao11Status,Vazao12Status,Vazao13Status,Vazao14Status,Vazao15Status,Vazao16Status,Vazao17Status,Vazao18Status,Vazao19Status,Vazao20Status,Vazao21Status,Vazao22Status,Vazao23Status,Vazao24Status,Vazao25Status,Vazao26Status,Vazao27Status,Vazao28Status,Vazao29Status,Vazao30Status,Vazao31Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49705000,2,01/11/1994,,1,1,2554,386,2047,109,2289,499,20,28,1,1,1,,0,2262,24,2292,333,2353,677,2374,341,2374,341,2384,713,2374,341,2212,48,2192,244,2231,958,2221,989,2182,383,2123,772,2085,229,2152,958,2262,24,2479,293,2479,293,2489,938,2554,386,2343,385,2123,772,2231,958,2333,12,2363,995,2405,541,2262,24,2047,109,2085,229,2405,541,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/10/1994,,1,1,2554,386,2018,795,2308,69,1,4,1,1,1,,0,2554,386,2292,333,2056,599,2018,795,2202,133,2292,333,2353,677,2322,883,2212,48,2162,739,2162,739,2272,1,2363,995,2374,341,2405,541,2415,995,2384,713,2251,975,2241,953,2282,203,2302,489,2343,385,2405,541,2384,713,2282,203,2272,1,2322,883,2415,995,2468,675,2415,995,2312,672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/09/1994,,1,1,2641,858,2162,739,2387,344,29,5,1,1,1,,0,2468,675,2458,84,2415,995,2353,677,2162,739,2241,953,2436,985,2374,341,2251,975,2405,541,2333,12,2162,739,2162,739,2343,385,2436,985,2489,938,2500,611,2458,84,2251,975,2262,24,2426,476,2468,675,2489,938,2522,39,2468,675,2302,489,2262,24,2468,675,2641,858,2597,901,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/08/1994,,1,1,2489,938,2104,448,2307,729,11,22,1,1,1,,0,2114,96,2162,739,2353,677,2374,341,2374,341,2395,113,2374,341,2133,474,2182,383,2436,985,2489,938,2468,675,2395,113,2322,883,2114,96,2123,772,2353,677,2395,113,2405,541,2415,995,2374,341,2104,448,2114,96,2343,385,2447,521,2405,541,2353,677,2333,12,2202,133,2172,548,2302,489,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/07/1994,,1,1,2353,677,1712,856,2051,566,29,12,1,1,1,,0,1862,794,1916,994,1962,876,1862,794,1898,824,1944,445,1853,851,1916,994,1898,824,1844,935,1741,643,1712,856,1741,643,1907,896,2056,599,2182,383,2172,548,2075,659,2047,109,2123,772,2241,953,2272,1,2282,203,2262,24,2094,825,2094,825,2282,203,2333,12,2353,677,2353,677,2302,489,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/06/1994,,1,1,3241,666,1060,723,2076,1,21,13,1,1,1,,0,2009,41,2143,202,2114,96,2047,109,2221,989,2123,772,2066,116,2363,995,2845,17,3069,664,2133,474,1092,227,1060,723,1201,738,1270,831,1379,358,1533,437,2104,448,2447,521,2787,786,3241,666,2926,689,2697,427,2363,995,2047,109,1844,935,1741,643,1770,751,1815,18,1815,18,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/05/1994,,1,1,2586,981,1829,936,2228,15,2,24,1,1,1,,0,2436,985,2586,981,2511,311,2426,476,2447,521,2479,293,2479,293,2468,675,2322,883,2182,383,2262,24,2302,489,2282,203,2272,1,2262,24,2114,96,1990,717,2104,448,2221,989,2302,489,2333,12,2172,548,1853,851,1829,936,2085,229,2162,739,2192,244,2192,244,2037,644,1880,757,1871,763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/04/1994,,1,1,4439,673,2353,677,3130,475,7,30,1,1,1,,0,2426,476,2697,427,2926,689,3406,446,3819,351,4202,307,4439,673,4439,673,4202,307,3737,217,3216,749,2926,689,2810,656,2891,583,2926,689,2962,5,3057,593,3021,551,3069,664,3154,961,3191,948,3154,961,3106,48,3009,594,2776,394,2619,824,2565,223,2426,476,2374,341,2353,677,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/03/1994,,1,1,3279,257,1785,426,2416,773,24,1,1,1,1,,0,1785,426,2018,795,2251,975,2251,975,2262,24,2231,958,1935,269,1962,876,2231,958,2251,975,2231,958,2202,133,2192,244,1990,717,1898,824,2172,548,2272,1,2468,675,2776,394,2903,257,2950,234,3118,233,3229,193,3279,257,3216,749,2833,637,2511,311,2312,672,2333,12,2426,476,2415,995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/02/1994,,1,1,2405,541,1853,851,2151,848,5,16,1,1,1,,0,2066,116,2272,1,2363,995,2363,995,2405,541,2405,541,2231,958,2172,548,2312,672,2374,341,2395,113,2395,113,2322,883,2123,772,1962,876,1853,851,1898,824,2009,41,2152,958,2143,202,2009,41,1853,851,2094,825,2182,383,2104,448,2000,5,1926,119,1853,851,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,
49705000,2,01/01/1994,,1,1,2182,383,1628,402,2015,882,30,3,1,1,1,,0,2037,644,1898,824,1628,402,1712,856,1990,717,2094,825,2133,474,2143,202,2094,825,1935,269,1871,763,2047,109,2133,474,2143,202,2162,739,2114,96,1871,763,1800,181,1953,647,2056,599,2094,825,2123,772,2047,109,1907,896,1844,935,2000,5,2075,659,2104,448,2172,548,2182,383,2114,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/12/1993,,1,1,2312,672,1520,179,2062,309,3,27,1,1,1,,0,2182,383,2272,1,2312,672,2312,672,2212,48,1981,411,1916,994,2162,739,2231,958,2182,383,2262,24,2212,48,2037,644,1972,13,2143,202,2162,739,2172,548,2152,958,2028,207,1871,763,1889,778,2075,659,2114,96,2123,772,2028,207,1829,936,1520,179,1573,671,1889,778,2028,207,2075,659,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/11/1993,,1,1,2333,12,1916,994,2190,556,6,16,1,1,1,,0,2221,989,2075,659,2152,958,2182,383,2292,333,2333,12,2282,203,2202,133,2202,133,2272,1,2282,203,2272,1,2292,333,2241,953,2075,659,1916,994,1944,445,2192,244,2292,333,2322,883,2272,1,2066,116,2000,5,2202,133,2272,1,2282,203,2292,333,2231,958,2066,116,1981,411,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/10/1993,,1,1,2511,311,2192,244,2343,865,9,12,1,1,1,,0,2426,476,2458,84,2447,521,2251,975,2221,989,2374,341,2436,985,2468,675,2511,311,2415,995,2241,953,2192,244,2192,244,2192,244,2353,677,2426,476,2405,541,2231,958,2202,133,2292,333,2353,677,2395,113,2447,521,2405,541,2292,333,2221,989,2343,385,2384,713,2363,995,2343,385,2363,995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/09/1993,,1,1,2436,985,2075,659,2278,25,25,7,1,1,1,,0,2322,883,2312,672,2272,1,2302,489,2282,203,2152,958,2075,659,2123,772,2085,229,2282,203,2363,995,2333,12,2212,48,2152,958,2312,672,2353,677,2374,341,2384,713,2353,677,2202,133,2104,448,2262,24,2333,12,2415,995,2436,985,2395,113,2231,958,2152,958,2343,385,2415,995,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/08/1993,,1,1,2543,576,1806,532,2203,162,21,3,2,2,2,,0,2124,924,1967,993,1806,532,2034,512,2090,789,2102,136,2113,515,2113,515,2034,512,1913,405,2124,924,2287,874,2323,575,2323,575,2240,702,2124,924,2133,474,2272,1,2363,995,2458,84,2543,576,2500,611,2333,12,2212,48,2272,1,2272,1,2322,883,2415,995,2251,975,2104,448,2114,96,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/07/1993,,1,1,2147,834,1720,867,1895,174,31,13,2,2,2,0,0,1764,944,1757,547,1848,913,1891,785,1785,526,1750,171,1870,287,1935,148,1990,43,2001,114,1957,14,1757,547,1720,867,1817,81,1902,579,1902,579,1913,405,1891,785,1764,944,1764,944,1946,66,2034,512,2045,706,2034,512,1979,3,1827,661,1785,526,1902,579,1967,993,2090,789,2147,834,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1
49705000,2,01/06/1993,,1,1,1848,913,1684,692,1776,101,17,8,2,2,2,0,0,1757,547,1750,171,1785,526,1827,661,1827,661,1796,14,1735,479,1684,692,1757,547,1796,14,1796,14,1728,163,1757,547,1785,526,1728,163,1806,532,1848,913,1838,271,1838,271,1817,81,1796,14,1699,102,1742,814,1764,944,1735,479,1757,547,1838,271,1785,526,1728,163,1772,362,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,
49705000,2,01/05/1993,,1,1,2045,706,1677,517,1826,296,1,20,2,2,2,,0,2045,706,1913,405,1720,867,1706,337,1881,21,1990,43,2045,706,1990,43,1881,21,1838,271,1720,867,1859,585,1848,913,1827,661,1827,661,1881,21,1806,532,1735,479,1706,337,1677,517,1859,585,1757,547,1742,814,1699,102,1691,887,1699,102,1806,532,1881,21,1891,785,1924,261,1757,547,1,1,1,1,2,1,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,1,1,2,1,2,2,1,1,1
49705000,2,01/04/1993,,1,1,2335,537,1691,887,1998,211,2,11,2,2,2,,0,2113,515,2335,537,2276,35,2182,429,1935,148,1827,661,2045,706,2136,363,2136,363,1827,661,1691,887,1735,479,1827,661,2045,706,2136,363,2102,136,2102,136,2045,706,1827,661,1913,405,1990,43,1881,21,1881,21,2023,349,1990,43,1827,661,1881,21,2023,349,2102,136,2102,136,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,,
49705000,2,01/03/1993,,1,1,3249,175,1827,661,2671,612,13,31,2,2,2,,0,2799,711,2825,999,2644,561,2593,828,2619,133,2682,934,2708,67,2905,601,3137,143,3137,143,3192,913,3220,983,3249,175,3206,933,3178,925,3206,933,3220,983,3109,442,2918,975,2721,583,2323,575,2090,789,2034,512,2276,35,2217,301,2182,429,2252,449,2217,301,2159,335,1957,14,1827,661,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1
49705000,2,01/02/1993,,1,1,2852,41,2323,575,2634,806,24,1,2,2,2,,0,2323,575,2335,537,2456,843,2682,934,2695,787,2734,528,2721,583,2747,503,2773,546,2734,528,2695,787,2395,806,2518,648,2493,834,2568,645,2531,101,2556,1,2568,645,2493,834,2568,645,2682,934,2734,528,2773,546,2852,41,2773,546,2812,84,2812,84,2734,528,,,,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,,,,,,
49705000,2,01/01/1993,,1,1,6527,213,1827,661,4755,579,9,26,2,2,2,,0,6121,899,6260,601,6358,358,6400,422,6414,465,6470,75,6484,85,6498,959,6527,213,6442,586,6316,395,6191,109,6177,245,6177,245,6052,97,5956,944,5699,115,5195,954,4832,626,4232,296,3747,239,3192,913,2839,189,2456,843,1979,3,1827,661,1881,21,2056,93,2136,363,2194,22,2299,743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1
49705000,2,01/12/1992,,1,1,6108,9,2986,308,4091,833,30,12,1,1,1,,0,3013,456,3040,727,3054,409,3109,442,3054,409,3054,409,3109,442,3137,143,3164,967,3109,442,3027,76,2986,308,3081,864,3137,143,3192,913,3493,769,3537,854,3597,64,3915,978,4313,295,4781,78,4936,55,5287,375,5485,21,5685,659,5739,55,5780,89,5902,322,6025,478,6108,9,5984,324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/11/1992,,1,1,3081,864,1606,869,2337,664,28,3,2,2,2,,0,1967,993,1870,287,1606,869,1634,889,1684,692,1796,14,1902,579,1902,579,1827,661,1796,14,2012,216,2056,93,2102,136,2124,924,2194,22,2136,363,2056,93,2323,575,2747,503,2786,613,2773,546,2852,41,2999,867,2932,381,2972,78,2986,308,3027,76,3081,864,3027,76,2945,816,,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,,
49705000,2,01/10/1992,,1,1,2056,93,1586,61,1831,905,24,7,2,2,2,,0,1757,547,1859,585,1913,405,1827,661,1706,337,1620,839,1586,61,1720,867,1859,585,1924,261,1913,405,1806,532,1720,867,1684,692,1772,362,1913,405,1979,3,1757,547,1684,692,1663,228,1757,547,1881,21,2012,216,2056,93,2034,512,1859,585,1796,14,1881,21,1946,66,1967,993,1924,261,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/09/1992,,1,1,2001,114,1634,889,1819,856,17,22,2,2,2,0,0,1785,526,1902,579,1946,66,1924,261,1859,585,1785,526,1699,102,1641,944,1649,19,1859,585,1967,993,1891,785,1924,261,1772,362,1641,944,1881,21,2001,114,1881,21,1870,287,1838,271,1656,114,1634,889,1785,526,1935,148,1946,66,1913,405,1838,271,1757,547,1691,887,1713,592,,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,,
49705000,2,01/08/1992,,1,1,2124,924,1735,479,1917,14,28,18,2,2,2,0,0,1935,148,1913,405,1838,271,1902,579,1946,66,1957,14,1990,43,1913,405,1785,526,1764,944,1806,532,1979,3,1990,43,2045,706,2012,216,2023,349,1772,362,1735,479,1913,405,1924,261,1902,579,1848,913,1924,261,1785,526,1764,944,1990,43,2079,472,2124,924,2023,349,1979,3,1859,585,2,2,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
49705000,2,01/07/1992,,1,1,2001,114,1735,479,1874,474,10,28,2,2,2,0,0,1870,287,1946,66,1935,148,1967,993,1935,148,1757,547,1785,526,1902,579,1967,993,2001,114,1913,405,1881,21,1785,526,1785,526,1848,913,1913,405,1924,261,1891,785,1870,287,1796,14,1764,944,1817,81,1935,148,1859,585,1848,913,1838,271,1757,547,1735,479,1881,21,1990,43,2001,114,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1
49705000,2,01/06/1992,,1,1,2287,874,1742,814,1959,242,6,30,2,2,2,,0,1935,148,1827,661,1957,14,2113,515,2228,986,2287,874,2240,702,2147,834,2045,706,1957,14,2001,114,2023,349,2045,706,1990,43,1827,661,1796,14,1902,579,1967,993,1913,405,1891,785,1924,261,1838,271,1817,81,1902,579,1859,585,1848,913,1946,66,1990,43,1806,532,1742,814,,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,,
49705000,2,01/05/1992,,1,1,3334,489,1913,405,2548,847,11,26,2,2,2,,0,2335,537,2347,529,2606,465,2878,944,3151,4,3178,925,3192,913,3137,143,3068,121,3164,967,3334,489,3235,64,2773,546,2444,574,2383,691,2444,574,2631,832,2568,645,2493,834,2432,336,2264,227,2147,834,2124,924,2056,93,1946,66,1913,405,2012,216,2147,834,2252,449,2276,35,2068,186,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
49705000,2,01/04/1992,,1,1,6541,356,2079,472,3507,824,1,23,2,2,2,,0,6541,356,6400,422,5915,96,5143,973,4560,899,4200,112,4025,292,4815,413,5092,18,5274,28,4763,957,3869,59,3377,561,3192,913,3109,442,2865,662,2670,113,2556,1,2420,129,2335,537,2240,702,2170,867,2079,472,2159,335,2264,227,2159,335,2079,472,2170,867,2371,606,2407,952,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,,
49705000,2,01/03/1992,,1,1,8768,908,7365,61,8566,378,11,31,1,1,1,,0,8690,387,8706,7,8706,7,8690,387,8690,387,8690,387,8690,387,8690,387,8674,713,8737,469,8768,908,8768,908,8768,908,8721,765,8627,753,8612,121,8612,121,8627,753,8612,121,8580,886,8565,284,8549,692,8534,111,8549,692,8565,284,8565,284,8518,54,8409,83,8301,626,7964,868,7365,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/02/1992,,1,1,8721,765,6626,448,7996,708,25,1,2,2,2,,0,6626,448,7145,283,7439,588,7484,104,7513,833,7498,963,7618,224,7753,203,7768,253,7588,345,7469,254,7439,588,7768,253,7798,386,7828,561,8056,211,8224,648,8255,408,8332,49,8409,83,8471,889,8565,284,8659,5,8690,387,8721,765,8721,765,8706,7,8674,713,8674,713,,,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,
49705000,2,01/01/1992,,1,1,5929,61,1641,944,2790,183,31,3,2,2,2,,0,1750,171,1757,547,1641,944,1706,337,1817,81,1796,14,1677,517,1750,171,1924,261,2045,706,2079,472,2113,515,2090,789,1806,532,1902,579,2045,706,2159,335,2347,529,2543,585,2799,711,2959,283,3068,121,3493,769,3747,239,3900,484,4168,5,4329,587,4527,486,5118,53,5498,493,5929,61,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/12/1991,,1,1,1859,585,1558,594,1724,839,22,10,2,2,2,,0,1796,14,1706,337,1592,977,1670,363,1750,171,1764,944,1750,171,1757,547,1677,517,1558,594,1620,839,1706,337,1735,479,1764,944,1764,944,1699,102,1599,913,1606,869,1677,517,1750,171,1817,81,1859,585,1838,271,1720,867,1772,362,1772,362,1663,228,1728,163,1848,913,1806,532,1691,887,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
49705000,2,01/11/1991,,1,1,1881,21,1538,199,1719,463,2,18,2,2,2,0,0,1796,14,1881,21,1827,661,1691,887,1572,288,1663,228,1764,944,1806,532,1827,661,1870,287,1750,171,1634,889,1706,337,1757,547,1764,944,1742,814,1592,977,1538,199,1538,199,1677,517,1757,547,1764,944,1764,944,1764,944,1677,517,1565,431,1656,114,1706,337,1735,479,1785,526,,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,
49705000,2,01/10/1991,,1,1,1913,405,1432,374,1720,591,20,1,2,2,2,0,0,1432,374,1579,165,1691,887,1728,163,1742,814,1706,337,1634,889,1572,288,1713,592,1764,944,1772,362,1838,271,1785,526,1641,944,1572,288,1706,337,1750,171,1806,532,1881,21,1913,405,1735,479,1606,869,1706,337,1806,532,1870,287,1859,585,1806,532,1699,102,1620,839,1634,889,1757,547,2,2,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1
49705000,2,01/09/1991,,1,1,1838,271,1349,995,1590,922,28,10,2,2,2,,0,1504,597,1451,841,1445,333,1565,431,1663,228,1699,102,1691,887,1634,889,1419,492,1349,995,1531,439,1663,228,1684,692,1699,102,1641,944,1511,278,1381,302,1464,914,1572,288,1620,839,1649,19,1620,839,1504,597,1445,333,1592,977,1742,814,1827,661,1838,271,1757,547,1551,776,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,
49705000,2,01/08/1991,,1,1,1677,517,1451,841,1570,233,2,28,2,2,2,,0,1634,889,1677,517,1677,517,1656,114,1579,165,1471,48,1458,368,1586,61,1599,913,1586,61,1606,869,1572,288,1517,979,1478,65,1572,288,1620,839,1606,869,1599,913,1586,61,1471,48,1517,979,1572,288,1620,839,1606,869,1572,288,1517,979,1478,65,1451,841,1558,594,1620,839,1599,913,1,1,1,2,2,2,1,1,2,1,2,1,1,2,2,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1
49705000,2,01/07/1991,,1,1,1684,692,1445,333,1560,162,28,2,2,2,2,,0,1538,199,1445,333,1517,979,1544,977,1572,288,1572,288,1599,913,1511,278,1464,914,1491,292,1579,165,1606,869,1634,889,1606,869,1592,977,1458,368,1531,439,1586,61,1592,977,1606,869,1634,889,1572,288,1451,841,1491,292,1592,977,1656,114,1677,517,1684,692,1572,288,1464,914,1511,278,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2
49705000,2,01/06/1991,,1,1,1817,81,1425,924,1615,25,6,26,2,2,2,,0,1641,944,1706,337,1558,594,1491,292,1735,479,1817,81,1699,102,1699,102,1656,114,1524,699,1458,368,1586,61,1634,889,1764,944,1742,814,1649,19,1586,61,1517,979,1572,288,1641,944,1663,228,1663,228,1706,337,1606,869,1458,368,1425,924,1497,935,1558,594,1592,977,1599,913,,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,,
49705000,2,01/05/1991,,1,1,1902,579,1432,374,1706,532,12,7,2,2,2,,0,1677,517,1691,887,1517,979,1620,839,1699,102,1606,869,1432,374,1649,19,1735,479,1772,362,1891,785,1902,579,1848,913,1706,337,1757,547,1757,547,1757,547,1772,362,1827,661,1764,944,1627,854,1613,844,1713,592,1742,814,1757,547,1742,814,1627,854,1558,594,1684,692,1757,547,1684,692,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1
49705000,2,01/04/1991,,1,1,4297,34,1641,944,3092,717,15,30,2,2,2,,0,1870,287,1913,405,2323,575,2531,101,2972,78,3537,854,3320,193,3334,489,3582,216,3777,642,4009,583,4152,65,3947,57,4232,296,4297,34,4168,5,4184,65,3747,239,3626,854,3582,216,3305,928,3095,638,2773,546,2773,546,2335,537,2090,789,1935,148,1891,785,1827,661,1641,944,,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,,
49705000,2,01/03/1991,,1,1,1870,287,1432,374,1640,625,18,12,2,2,2,,0,1663,228,1663,228,1634,889,1558,594,1491,292,1544,977,1586,61,1551,776,1544,977,1586,61,1517,979,1432,374,1524,699,1656,114,1684,692,1699,102,1735,479,1870,287,1848,913,1742,814,1656,114,1649,19,1706,337,1699,102,1706,337,1599,913,1484,669,1613,844,1728,163,1750,171,1728,163,1,1,1,2,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1
49705000,2,01/02/1991,,1,1,1706,337,1406,686,1591,54,1,13,2,2,2,,0,1706,337,1699,102,1670,363,1592,977,1544,977,1592,977,1656,114,1677,517,1670,363,1599,913,1484,669,1425,924,1406,686,1413,8,1551,776,1656,114,1656,114,1538,199,1478,65,1586,61,1627,854,1627,854,1649,19,1663,228,1586,61,1524,699,1613,844,1663,228,,,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,,,,,,
49705000,2,01/01/1991,,1,1,1706,337,1356,219,1560,604,31,3,2,2,2,,0,1445,333,1400,312,1356,219,1445,333,1544,977,1538,199,1471,48,1464,914,1531,439,1538,199,1565,431,1586,61,1565,431,1517,979,1471,48,1586,61,1613,844,1649,19,1649,19,1634,889,1579,165,1497,935,1572,288,1656,114,1663,228,1663,228,1663,228,1572,288,1551,776,1677,517,1706,337,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1
49705000,2,01/12/1990,,1,1,1757,547,1381,302,1613,698,16,27,2,2,2,,0,1670,363,1656,114,1565,431,1511,278,1641,944,1706,337,1728,163,1713,592,1656,114,1551,776,1484,669,1551,776,1663,228,1713,592,1742,814,1757,547,1641,944,1565,431,1706,337,1677,517,1699,102,1713,592,1706,337,1565,431,1432,374,1425,924,1381,302,1497,935,1586,61,1579,165,1531,439,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2
49705000,2,01/11/1990,,1,1,1764,944,1451,841,1617,569,10,5,2,2,2,,0,1627,854,1641,944,1586,61,1511,278,1451,841,1451,841,1613,844,1706,337,1750,171,1764,944,1750,171,1620,839,1565,431,1713,592,1757,547,1656,114,1531,439,1511,278,1471,48,1471,48,1613,844,1677,517,1691,887,1691,887,1663,228,1538,199,1504,597,1613,844,1684,692,1691,887,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
49705000,2,01/10/1990,,1,1,1620,839,1349,995,1513,951,19,9,1,1,1,,0,1413,8,1381,302,1491,292,1504,597,1387,619,1478,65,1517,979,1451,841,1349,995,1393,956,1491,292,1579,165,1606,869,1599,913,1544,977,1445,333,1524,699,1599,913,1620,839,1613,844,1572,288,1504,597,1471,48,1531,439,1579,165,1606,869,1620,839,1606,869,1504,597,1413,8,1524,699,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49705000,2,01/09/1990,,1,1,1684,692,1313,46,1485,571,1,10,2,2,2,,0,1684,692,1634,889,1586,61,1538,199,1544,977,1531,439,1458,368,1425,924,1393,956,1313,46,1313,46,1381,302,1451,841,1478,65,1451,841,1445,333,1438,844,1419,492,1387,619,1511,278,1531,439,1524,699,1491,292,1471,48,1425,924,1558,594,1572,288,1551,776,1531,439,1517,979,,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,,
